AngMes,VelMes,i_a,i_b,u_a,u_b
1368,5497,546,212,1304,690
1369,5497,537,234,1278,735
1370,5497,521,246,1270,767
1371,5105,520,267,1333,859
1372,5105,499,271,1312,922
1373,5105,512,302,1270,936
1374,5105,522,324,1213,979
1375,5105,509,348,1177,1018
1376,5497,513,373,1029,989
1377,5497,501,395,1006,1004
1378,5497,485,395,970,1058
1380,5497,471,411,929,1094
1380,5497,445,422,917,1116
1381,5105,421,433,962,1232
1383,5105,425,443,896,1272
1383,5105,408,460,871,1287
1385,5105,399,478,815,1315
1386,5105,389,489,759,1347
1387,5497,391,519,621,1266
1388,5497,371,531,596,1278
1389,5497,336,543,564,1300
1390,5497,319,541,511,1332
1391,5497,289,540,495,1353
1392,5105,270,546,493,1474
1393,5105,255,554,434,1492
1394,5105,232,565,407,1498
1395,5105,212,585,351,1501
1396,5105,195,589,290,1517
1397,5105,180,607,254,1510
1398,5105,160,619,196,1513
1400,5105,135,618,142,1526
1401,5105,112,625,86,1528
1401,5105,92,635,53,1522
1403,5497,66,631,-14,1417
1404,5497,46,648,-70,1400
1405,5497,22,632,-95,1413
1406,5497,1,616,-149,1424
1407,5497,-28,604,-195,1428
1408,5105,-38,613,-237,1524
1409,5105,-56,584,-298,1542
1410,5105,-83,601,-349,1511
1411,5105,-98,607,-385,1495
1412,5105,-99,613,-461,1469
1413,5497,-130,625,-484,1324
1414,5497,-161,630,-500,1302
1415,5497,-178,614,-554,1292
1416,5497,-188,597,-613,1280
1418,5497,-210,591,-658,1254
1418,5105,-233,570,-720,1357
1420,5105,-241,550,-782,1341
1421,5105,-270,559,-822,1293
1422,5105,-289,558,-848,1267
1423,5105,-312,554,-891,1229
1424,5497,-332,552,-878,1087
1425,5497,-350,536,-900,1071
1426,5497,-365,519,-942,1040
1427,5497,-382,488,-982,1022
1428,5497,-392,481,-1007,995
1429,5105,-408,472,-1114,1036
1430,5105,-412,441,-1166,1011
1431,5105,-435,411,-1177,1002
1432,5105,-464,419,-1200,934
1433,5105,-473,415,-1239,876
1434,5105,-493,405,-1251,844
1435,5105,-512,401,-1277,783
1436,5105,-523,379,-1307,738
1437,5105,-544,360,-1313,712
1438,5105,-556,333,-1339,670
1440,5497,-561,325,-1273,548
1440,5497,-582,317,-1272,511
1442,5497,-532,326,-1351,432
1443,5497,-582,272,-1326,416
1444,5497,-587,238,-1336,402
1445,5105,-583,220,-1464,391
1446,5105,-581,198,-1488,338
1447,5105,-607,178,-1475,307
1448,5105,-608,177,-1490,231
1449,5105,-614,159,-1498,172
1450,5104,-637,143,-1482,136
1451,5104,-630,135,-1498,66
1452,5104,-629,112,-1505,10
1453,5104,-638,80,-1498,-9
1454,5104,-658,75,-1479,-83
1455,5497,-662,48,-1360,-141
1456,5497,-662,33,-1356,-176
1457,5497,-649,9,-1361,-227
1458,5497,-632,-16,-1367,-275
1459,5497,-623,-33,-1368,-306
1460,5105,-612,-53,-1475,-371
1462,5105,-594,-81,-1477,-419
1462,5105,-596,-98,-1462,-454
1464,5105,-607,-124,-1430,-503
1465,5105,-609,-148,-1403,-553
1466,5105,-607,-166,-1388,-585
1467,5105,-595,-177,-1371,-647
1468,5105,-590,-202,-1344,-693
1469,5105,-588,-228,-1324,-714
1470,5105,-576,-253,-1299,-760
1471,5497,-574,-269,-1160,-764
1472,5497,-562,-289,-1145,-786
1473,5497,-551,-298,-1114,-838
1474,5497,-522,-308,-1099,-888
1475,5497,-506,-332,-1085,-903
1476,5105,-492,-338,-1145,-1017
1477,5105,-475,-345,-1111,-1070
1478,5105,-480,-368,-1071,-1086
1479,5105,-465,-383,-1032,-1126
1480,5105,-461,-454,-979,-1109
1481,5105,-458,-417,-944,-1182
1482,5105,-442,-433,-899,-1217
1484,5105,-435,-453,-845,-1245
1484,5105,-431,-472,-807,-1257
1486,5105,-408,-498,-765,-1275
1487,5497,-391,-500,-648,-1224
1487,5497,-383,-514,-612,-1234
1489,5497,-355,-513,-575,-1270
1490,5497,-335,-518,-528,-1298
1491,5497,-317,-528,-500,-1308
1492,5104,-288,-531,-513,-1431
1493,5104,-254,-516,-499,-1466
1494,5104,-248,-538,-432,-1471
1495,5104,-241,-556,-364,-1477
1496,5104,-212,-566,-344,-1481
1497,5105,-195,-585,-284,-1482
1498,5105,-173,-589,-230,-1494
1499,5105,-154,-594,-198,-1499
1500,5105,-139,-590,-136,-1514
1501,5105,-113,-606,-84,-1507
1502,5105,-106,-613,-39,-1505
1503,5105,-82,-623,13,-1498
1504,5105,-59,-635,69,-1488
1505,5105,-33,-635,95,-1487
1506,5105,-14,-644,153,-1475
1507,5105,3,-636,188,-1478
1508,5105,19,-635,249,-1471
1509,5105,30,-641,316,-1453
1510,5105,63,-627,334,-1458
1511,5105,80,-629,393,-1440
1513,5497,96,-630,436,-1308
1513,5497,123,-642,456,-1281
1515,5497,144,-604,505,-1296
1516,5497,160,-590,558,-1283
1517,5497,171,-575,593,-1280
1518,5105,199,-561,667,-1369
1519,5105,205,-556,732,-1341
1520,5105,232,-558,751,-1316
1521,5105,254,-562,798,-1275
1522,5105,267,-562,830,-1248
1523,5105,305,-543,857,-1226
1524,5105,303,-550,924,-1176
1525,5105,326,-546,942,-1149
1526,5105,351,-538,979,-1108
1527,5105,375,-526,1015,-1070
1528,5105,390,-504,1039,-1058
1529,5105,421,-489,1063,-1019
1530,5105,430,-476,1110,-976
1531,5105,446,-459,1128,-955
1532,5105,457,-453,1168,-903
1533,5104,471,-437,1187,-879
1534,5104,487,-419,1218,-834
1535,5104,495,-407,1255,-782
1536,5104,516,-379,1262,-768
1537,5104,522,-372,1297,-709
1539,5497,532,-361,1232,-588
1539,5497,549,-341,1236,-563
1541,5497,550,-311,1266,-527
1542,5497,551,-283,1294,-487
1542,5497,548,-270,1315,-454
1544,5105,542,-245,1446,-457
1545,5105,549,-226,1464,-402
1546,5105,564,-213,1464,-366
1547,5105,581,-204,1467,-300
1548,5105,591,-195,1469,-259
1549,5105,601,-175,1475,-203
1550,5105,621,-161,1467,-140
1551,5105,623,-138,1472,-112
1552,5105,629,-125,1474,-47
1553,5105,630,-108,1477,13
1554,5105,637,-82,1472,39
1555,5105,646,-63,1463,98
1556,5105,648,-49,1460,135
1557,5105,655,-30,1448,194
1558,5105,648,7,1447,233
1559,5105,641,14,1448,278
1560,5105,643,31,1433,337
1561,5105,635,52,1426,393
1562,5105,635,81,1415,415
1563,5105,626,100,1403,471
1564,5497,621,127,1275,495
1565,5497,615,146,1264,521
1566,5497,595,179,1257,556
1567,5497,568,192,1265,588
1568,5497,561,210,1241,637
1570,5104,540,213,1333,741
1570,5104,523,230,1326,769
1572,5104,527,261,1285,806
1573,5104,525,278,1247,854
1573,5104,520,293,1224,883
1575,5105,515,296,1185,944
1576,5105,515,334,1138,967
1577,5105,513,358,1108,983
1578,5105,505,368,1066,1032
1579,5105,493,390,1043,1048
1580,5105,479,412,1003,1082
1581,5105,468,414,957,1134
1582,5105,459,434,928,1148
1583,5105,450,451,878,1180
1584,5105,432,459,835,1221
1585,5105,427,464,798,1246
1586,5105,410,497,752,1257
1587,5105,386,503,732,1279
1588,5105,372,508,679,1314
1589,5105,360,529,623,1331
1590,5105,344,527,593,1356
1591,5105,318,543,549,1373
1592,5105,305,550,491,1398
1593,5105,284,574,464,1392
1594,5105,260,577,416,1415
1595,5105,239,580,388,1429
1596,5105,230,581,321,1450
1597,5105,205,596,272,1454
1598,5105,195,609,231,1451
1599,5105,166,606,184,1469
1601,5497,140,603,107,1373
1601,5497,112,596,87,1384
1603,5497,85,597,41,1388
1603,5497,69,589,8,1398
1605,5497,37,592,-32,1396
1606,5105,30,580,-90,1517
1606,5105,2,571,-113,1525
1608,5105,-15,570,-173,1521
0,5105,-28,587,-237,1496
1,5105,-46,596,-269,1480
2,5105,-75,603,-317,1460
3,5105,-89,599,-353,1454
4,5105,-107,607,-409,1429
5,5105,-118,598,-473,1417
6,5105,-147,596,-493,1404
7,5105,-167,589,-546,1387
9,5105,-185,588,-601,1360
9,5105,-198,601,-636,1327
11,5105,-222,598,-681,1299
11,5105,-240,585,-710,1289
13,5105,-271,573,-746,1264
14,5105,-283,576,-802,1223
14,5105,-297,562,-831,1209
16,5105,-310,550,-883,1179
16,5105,-335,539,-900,1159
18,5105,-352,533,-944,1119
19,5105,-365,520,-991,1083
20,5105,-383,516,-1012,1054
21,5105,-403,504,-1049,1013
22,5105,-420,478,-1086,985
23,5105,-433,472,-1109,953
24,5105,-460,441,-1133,926
25,5105,-478,435,-1148,893
26,5105,-488,417,-1185,850
27,5105,-492,400,-1227,805
28,5105,-517,384,-1230,779
29,5105,-525,376,-1264,722
30,5105,-532,347,-1284,706
31,5105,-544,343,-1308,643
32,5105,-551,320,-1336,598
33,5105,-566,307,-1344,563
34,5105,-578,280,-1361,520
35,5105,-590,277,-1378,451
36,5105,-603,267,-1382,412
37,5105,-600,248,-1409,357
38,5105,-616,230,-1406,326
39,5105,-622,206,-1419,275
40,5105,-628,197,-1430,208
41,5105,-630,173,-1436,182
42,5105,-626,167,-1452,112
43,5105,-633,149,-1451,78
44,5105,-642,110,-1449,40
46,5105,-650,94,-1445,-20
46,5105,-652,76,-1443,-54
47,5105,-650,65,-1445,-120
49,5497,-637,48,-1340,-185
49,5497,-657,23,-1315,-208
51,5497,-635,-12,-1328,-245
51,5497,-619,-26,-1335,-279
53,5497,-609,-51,-1332,-326
54,5105,-603,-68,-1433,-394
55,5105,-590,-86,-1434,-425
56,5105,-591,-114,-1413,-472
57,5105,-598,-137,-1391,-498
58,5105,-589,-160,-1376,-548
59,5105,-561,-152,-1377,-628
60,5105,-576,-189,-1342,-638
61,5105,-584,-214,-1302,-683
62,5105,-573,-234,-1280,-732
63,5105,-571,-255,-1257,-756
64,5105,-523,-251,-1267,-827
65,5105,-563,-301,-1200,-821
66,5105,-550,-301,-1170,-884
67,5105,-548,-323,-1128,-925
68,5105,-535,-349,-1109,-939
69,5105,-530,-360,-1065,-988
70,5105,-519,-378,-1043,-1009
71,5105,-521,-397,-989,-1047
72,5105,-496,-404,-959,-1094
73,5105,-483,-424,-934,-1110
74,5105,-469,-433,-891,-1151
75,5105,-458,-449,-863,-1168
76,5105,-444,-470,-817,-1195
77,5105,-435,-474,-762,-1236
78,5105,-413,-486,-742,-1253
79,5105,-397,-494,-694,-1287
80,5105,-387,-516,-659,-1291
81,5105,-367,-530,-611,-1314
82,5105,-352,-533,-557,-1346
83,5105,-331,-547,-532,-1354
84,5105,-312,-569,-480,-1363
86,5105,-303,-558,-417,-1401
86,5105,-276,-575,-396,-1401
88,5105,-246,-579,-353,-1421
88,5105,-237,-594,-312,-1419
89,5105,-205,-587,-270,-1445
91,5105,-186,-605,-214,-1444
91,5105,-160,-606,-189,-1451
93,5105,-147,-617,-126,-1453
93,5105,-125,-617,-97,-1458
95,5105,-113,-616,-32,-1466
96,5105,-80,-610,10,-1476
97,5105,-55,-617,36,-1470
98,5105,-48,-628,106,-1459
99,5105,-26,-615,136,-1470
100,5105,0,-621,185,-1459
101,5105,22,-633,240,-1438
102,5105,37,-627,275,-1437
103,5105,50,-621,338,-1430
104,5105,78,-636,360,-1405
105,5105,91,-617,422,-1407
106,5105,106,-627,481,-1377
107,5105,127,-613,509,-1375
108,5105,147,-600,562,-1363
109,5105,173,-606,608,-1330
110,5105,191,-600,638,-1317
111,5105,214,-589,684,-1296
112,5105,226,-597,719,-1265
113,5105,258,-571,754,-1254
114,5105,268,-570,811,-1217
115,5105,291,-558,831,-1203
116,5105,312,-546,874,-1172
117,5105,312,-547,916,-1141
118,5105,346,-527,943,-1114
119,5105,358,-519,991,-1074
120,5105,377,-515,1011,-1044
121,5105,386,-500,1058,-1007
122,5105,408,-487,1072,-984
123,5105,426,-469,1108,-947
124,5105,442,-449,1142,-910
125,5105,454,-437,1163,-883
126,5105,480,-416,1185,-842
127,5105,482,-408,1213,-809
128,5105,496,-378,1242,-776
130,5105,505,-366,1275,-724
130,5105,526,-345,1280,-701
132,5105,535,-330,1308,-649
132,5105,542,-315,1325,-618
133,5105,550,-308,1349,-556
135,5105,556,-295,1374,-499
135,5105,563,-271,1386,-475
137,5105,573,-257,1403,-417
137,5105,591,-241,1400,-384
139,5105,601,-217,1412,-335
140,5105,598,-210,1433,-267
141,5105,610,-203,1433,-224
142,5105,616,-175,1441,-176
143,5105,610,-158,1455,-142
144,5105,621,-140,1454,-84
145,5105,626,-123,1455,-24
146,5105,622,-85,1463,-11
147,5105,624,-88,1463,68
148,5105,624,-64,1463,95
149,5105,629,-34,1455,142
150,5105,628,-25,1451,210
151,5105,642,9,1432,226
152,5105,632,18,1431,293
153,5105,628,43,1428,319
154,5105,629,66,1412,371
155,5105,625,96,1398,416
156,5105,612,104,1398,457
157,5105,607,132,1381,503
158,5105,601,153,1371,531
159,5105,604,167,1341,589
160,5105,588,190,1328,637
161,5105,581,205,1315,669
162,5105,578,228,1284,715
163,5105,567,248,1260,762
164,5105,553,265,1248,791
165,5105,551,286,1210,835
166,5105,542,307,1191,857
167,5105,532,328,1158,898
168,5105,522,335,1121,953
169,5105,514,359,1097,969
170,5105,506,366,1055,1020
171,5105,496,405,1030,1019
172,5105,482,407,991,1073
174,5105,472,406,946,1127
174,5105,461,427,918,1140
175,5105,458,449,863,1167
177,5497,434,453,749,1127
177,5497,424,469,719,1140
179,5497,400,481,682,1168
179,5497,373,486,667,1188
181,5497,343,487,635,1223
182,5105,318,484,657,1354
183,5105,308,485,623,1377
184,5105,362,558,499,1337
185,5105,280,520,535,1396
186,5105,253,543,491,1401
187,5105,254,551,418,1420
188,5105,233,550,390,1437
189,5105,207,571,343,1437
190,5105,196,584,304,1438
191,5105,175,584,250,1455
192,5105,160,596,190,1458
193,5105,138,589,162,1472
194,5105,106,604,118,1468
195,5105,94,610,79,1466
196,5105,76,617,21,1464
197,5105,46,612,-25,1471
198,5105,31,609,-61,1475
199,5105,7,615,-113,1466
200,5105,-17,623,-139,1455
201,5105,-23,618,-209,1453
202,5105,-38,621,-270,1440
203,5105,-55,612,-304,1441
204,5105,-78,620,-356,1419
205,5105,-103,626,-381,1401
206,5105,-124,612,-434,1395
207,5105,-142,604,-489,1382
208,5105,-159,607,-521,1363
209,5105,-186,598,-566,1345
210,5105,-194,610,-629,1305
211,5105,-213,604,-657,1289
212,5105,-229,583,-709,1278
213,5105,-246,580,-738,1257
214,5105,-275,577,-776,1223
215,5105,-294,564,-801,1209
216,5105,-309,566,-850,1165
218,5105,-328,568,-894,1119
218,5105,-349,542,-914,1115
219,5105,-360,522,-962,1087
221,5105,-382,518,-999,1041
221,5105,-401,493,-1017,1032
223,5105,-411,478,-1063,994
223,5105,-432,463,-1077,972
225,5105,-447,454,-1114,924
226,5105,-467,437,-1143,883
227,5105,-476,428,-1166,853
228,5105,-498,401,-1190,818
229,5105,-499,396,-1218,781
230,5105,-513,369,-1246,745
231,5105,-525,362,-1274,686
232,5105,-541,345,-1283,659
233,5105,-548,326,-1311,610
234,5105,-563,305,-1318,586
235,5105,-571,294,-1342,526
236,5105,-580,278,-1362,472
237,5105,-590,266,-1369,435
238,5105,-605,245,-1378,384
239,5105,-592,234,-1406,346
240,5105,-607,217,-1412,289
241,5105,-607,192,-1429,240
242,5105,-621,182,-1425,199
243,5105,-633,157,-1424,148
244,5105,-618,150,-1449,79
245,5105,-637,133,-1435,45
246,5105,-639,100,-1438,2
247,5105,-636,77,-1443,-26
248,5105,-638,71,-1441,-96
249,5105,-635,41,-1443,-143
250,5105,-639,17,-1435,-170
251,5105,-642,1,-1425,-230
252,5105,-632,-13,-1428,-266
253,5105,-629,-41,-1420,-314
254,5105,-626,-60,-1408,-370
255,5105,-624,-92,-1399,-388
256,5105,-617,-103,-1387,-451
257,5105,-616,-119,-1374,-485
258,5105,-618,-150,-1348,-526
260,5105,-612,-157,-1328,-591
260,5105,-589,-177,-1332,-618
261,5105,-583,-194,-1308,-672
262,5105,-580,-225,-1289,-687
263,5105,-570,-245,-1264,-735
265,5105,-562,-261,-1235,-786
265,5105,-551,-280,-1219,-811
267,5105,-537,-297,-1192,-859
268,5105,-541,-311,-1145,-908
269,5105,-535,-334,-1120,-925
270,5105,-512,-344,-1096,-976
271,5105,-507,-361,-1068,-997
272,5105,-500,-372,-1024,-1044
273,5105,-485,-392,-986,-1079
274,5105,-480,-412,-954,-1095
275,5105,-464,-423,-914,-1136
276,5105,-444,-426,-896,-1166
277,5105,-440,-454,-839,-1186
278,5105,-421,-456,-797,-1231
279,5105,-410,-472,-767,-1244
280,5105,-401,-493,-711,-1266
281,5105,-387,-498,-681,-1287
282,5105,-359,-514,-643,-1309
283,5105,-350,-536,-584,-1323
284,5105,-330,-530,-558,-1352
285,5105,-316,-542,-502,-1371
286,5105,-291,-546,-456,-1397
287,5105,-274,-560,-425,-1400
288,5105,-254,-566,-372,-1419
289,5105,-240,-585,-338,-1415
290,5105,-203,-584,-300,-1435
291,5105,-195,-586,-233,-1451
292,5105,-174,-597,-204,-1450
293,5105,-141,-598,-162,-1461
294,5105,-131,-611,-122,-1455
295,5105,-107,-610,-69,-1465
296,5105,-79,-604,-21,-1475
297,5105,-65,-599,15,-1483
298,5105,-50,-601,77,-1482
299,5105,-29,-621,107,-1460
300,5105,-3,-616,157,-1461
302,5105,15,-613,215,-1457
302,5105,31,-604,249,-1461
304,5105,51,-619,305,-1433
305,5497,66,-610,353,-1315
305,5497,91,-615,375,-1298
307,5497,105,-603,431,-1291
307,5497,127,-587,455,-1292
309,5497,139,-575,512,-1280
310,5105,157,-568,592,-1369
311,5105,181,-546,614,-1373
312,5105,196,-564,669,-1325
313,5105,214,-550,698,-1317
314,5105,240,-551,740,-1281
315,5105,255,-548,792,-1248
316,5105,284,-540,806,-1229
317,5105,290,-537,865,-1191
318,5105,314,-531,884,-1168
319,5105,336,-522,923,-1132
320,5105,351,-526,968,-1081
321,5105,358,-520,1000,-1053
322,5105,387,-494,1028,-1028
323,5105,403,-477,1049,-1010
324,5105,416,-468,1090,-965
325,5105,431,-454,1127,-923
326,5105,452,-438,1139,-900
327,5105,467,-421,1172,-858
328,5105,460,-394,1225,-824
329,5105,489,-387,1225,-790
330,5105,503,-376,1253,-737
331,5105,512,-361,1271,-708
332,5105,525,-334,1296,-669
333,5105,539,-316,1318,-619
334,5105,550,-305,1329,-584
335,5105,553,-296,1358,-524
336,5105,569,-281,1361,-492
337,5105,577,-264,1380,-437
338,5105,582,-251,1400,-378
339,5105,594,-234,1403,-345
340,5105,598,-218,1418,-288
342,5105,604,-208,1429,-223
342,5105,603,-183,1440,-198
344,5105,615,-156,1441,-149
344,5105,619,-138,1443,-116
346,5105,621,-133,1450,-45
347,5105,616,-110,1460,8
347,5105,628,-78,1450,26
349,5105,622,-114,1457,139
349,5105,630,-44,1447,121
351,5105,633,-18,1440,171
352,5105,629,7,1437,221
353,5105,628,20,1432,259
354,5105,623,39,1425,316
355,5105,637,71,1396,359
356,5105,625,87,1397,392
357,5105,617,110,1386,444
358,5105,610,122,1379,481
359,5105,591,140,1374,536
360,5105,591,161,1348,587
361,5105,596,192,1325,603
362,5105,585,202,1305,663
363,5105,571,220,1286,714
364,5105,564,250,1269,730
365,5105,553,257,1244,790
366,5105,544,278,1226,813
367,5105,533,302,1197,853
368,5105,529,309,1157,908
369,5105,525,328,1131,930
370,5105,512,348,1097,971
371,5497,496,362,970,948
372,5497,488,383,945,962
373,5497,469,391,912,1005
374,5497,439,389,908,1041
375,5497,430,398,863,1080
377,5105,417,411,899,1192
377,5105,383,421,893,1214
379,5105,375,438,841,1243
380,5105,375,449,778,1276
380,5105,373,468,737,1285
382,5105,349,476,696,1318
382,5105,328,500,673,1318
384,5105,322,514,612,1340
385,5105,315,522,550,1365
386,5105,292,535,525,1373
387,5105,278,539,469,1398
388,5105,269,565,406,1399
389,5105,235,563,392,1417
390,5105,221,566,333,1436
391,5105,192,569,313,1446
392,5105,169,582,261,1451
393,5105,160,593,195,1454
394,5105,141,598,163,1457
395,5105,106,602,123,1463
396,5105,94,598,59,1474
397,5105,76,605,26,1471
398,5105,52,606,-25,1472
399,5105,24,604,-48,1475
400,5105,5,606,-106,1470
401,5105,-8,600,-168,1472
402,5105,-31,596,-195,1472
403,5105,-41,604,-262,1454
404,5105,-66,601,-311,1444
405,5105,-80,598,-347,1437
406,5105,-100,604,-402,1414
407,5105,-124,611,-428,1395
408,5105,-138,595,-487,1389
410,5105,-152,594,-546,1367
410,5105,-179,579,-566,1363
412,5105,-196,588,-620,1326
413,5497,-215,587,-632,1189
413,5497,-237,570,-653,1183
415,5497,-253,541,-701,1178
415,5497,-266,532,-730,1162
417,5497,-276,520,-780,1135
418,5105,-290,499,-880,1214
419,5105,-304,493,-908,1190
420,5105,-322,476,-952,1162
421,5105,-350,485,-983,1106
422,5105,-365,470,-1006,1087
423,5105,-428,442,-999,1065
424,5105,-404,456,-1060,1015
425,5105,-418,441,-1099,975
426,5105,-431,433,-1138,928
427,5105,-445,420,-1156,901
428,5105,-462,397,-1186,865
429,5105,-480,401,-1199,820
430,5105,-491,375,-1233,784
431,5105,-503,358,-1261,736
432,5105,-519,352,-1272,699
433,5105,-530,322,-1298,662
434,5105,-533,315,-1331,601
435,5105,-547,302,-1338,569
436,5105,-556,280,-1360,521
437,5105,-569,265,-1375,465
438,5105,-570,264,-1391,418
439,5105,-600,224,-1385,385
440,5105,-594,215,-1406,345
441,5105,-581,215,-1438,272
443,5105,-617,186,-1418,226
443,5105,-602,181,-1443,181
444,5105,-623,154,-1433,132
446,5105,-636,129,-1429,81
446,5105,-626,108,-1443,51
448,5105,-629,89,-1445,-6
448,5105,-615,81,-1461,-49
450,5105,-643,53,-1432,-97
451,5105,-630,33,-1442,-154
452,5105,-639,9,-1429,-180
453,5105,-635,-5,-1426,-242
454,5497,-639,56,-1297,-373
455,5497,-635,-40,-1292,-323
456,5497,-614,-75,-1297,-359
457,5497,-594,-103,-1299,-401
458,5497,-573,-118,-1306,-432
459,5105,-556,-135,-1409,-508
460,5105,-546,-154,-1404,-538
461,5105,-548,-173,-1376,-590
462,5105,-554,-196,-1341,-637
463,5105,-556,-209,-1318,-671
464,5105,-546,-223,-1295,-725
465,5105,-547,-240,-1258,-775
466,5105,-536,-267,-1243,-792
467,5105,-542,-295,-1197,-829
468,5105,-520,-309,-1191,-857
469,5105,-522,-328,-1145,-900
470,5105,-516,-332,-1105,-957
471,5105,-509,-343,-1080,-986
472,5105,-498,-359,-1041,-1027
474,5105,-494,-376,-993,-1066
474,5105,-480,-393,-971,-1085
476,5105,-462,-407,-933,-1123
477,5105,-458,-428,-880,-1153
477,5105,-434,-448,-864,-1166
479,5105,-424,-447,-814,-1213
479,5105,-412,-466,-785,-1224
481,5105,-390,-476,-744,-1257
482,5105,-380,-491,-689,-1283
483,5105,-364,-501,-661,-1299
484,5105,-348,-513,-611,-1324
485,5497,-332,-533,-499,-1240
486,5497,-322,-537,-465,-1255
487,5497,-285,-537,-434,-1282
488,5497,-271,-541,-403,-1294
489,5497,-241,-543,-365,-1315
490,5105,-216,-520,-362,-1462
491,5105,-189,-523,-340,-1473
492,5105,-181,-548,-275,-1467
493,5105,-164,-558,-218,-1473
494,5105,-150,-562,-182,-1478
495,5105,-126,-581,-130,-1470
496,5105,-110,-573,-71,-1486
497,5105,-93,-588,-37,-1476
498,5105,-64,-583,9,-1484
499,5105,-46,-595,42,-1473
500,5105,-26,-598,98,-1469
501,5105,-5,-601,153,-1463
502,5105,11,-602,186,-1458
503,5105,19,-598,254,-1453
505,5105,44,-602,304,-1438
505,5105,65,-611,333,-1420
507,5105,42,-589,432,-1425
507,5105,113,-585,409,-1418
508,5105,126,-599,470,-1383
510,5105,138,-606,531,-1353
510,5105,164,-587,553,-1355
512,5105,191,-594,597,-1320
513,5105,199,-575,659,-1310
514,5105,220,-571,683,-1292
515,5105,234,-564,737,-1264
516,5105,257,-552,759,-1252
517,5105,275,-556,807,-1209
518,5105,283,-533,863,-1192
519,5105,308,-536,880,-1160
520,5105,323,-522,927,-1129
521,5497,342,-503,905,-1007
522,5497,356,-499,927,-979
523,5497,376,-468,959,-960
524,5497,378,-449,1008,-928
525,5497,393,-422,1026,-921
526,5105,396,-416,1148,-955
527,5105,405,-387,1172,-947
528,5105,421,-368,1204,-907
529,5105,442,-366,1229,-848
530,5105,460,-363,1240,-811
531,5105,469,-352,1273,-758
532,5105,488,-338,1294,-707
533,5105,500,-314,1308,-688
534,5105,515,-303,1329,-632
535,5105,522,-292,1344,-598
536,5105,537,-269,1360,-551
538,5105,546,-266,1381,-484
538,5105,548,-259,1397,-443
540,5105,558,-233,1411,-398
541,5105,564,-221,1427,-336
541,5105,577,-211,1428,-297
543,5105,580,-183,1443,-252
544,5105,584,-163,1453,-197
545,5105,594,-141,1452,-169
546,5105,591,-137,1464,-97
547,5105,596,-106,1465,-78
548,5105,607,-100,1460,-8
549,5105,610,-79,1459,46
550,5105,607,-56,1463,75
551,5105,610,-42,1457,137
552,5497,621,-21,1328,194
553,5497,614,14,1329,205
554,5497,595,21,1337,269
555,5497,583,39,1336,323
556,5497,570,64,1339,345
557,5105,557,89,1445,406
558,5105,537,98,1453,446
559,5105,543,123,1426,494
560,5105,547,145,1399,544
561,5105,549,163,1380,574
562,5105,546,190,1355,617
563,5105,542,202,1328,675
564,5105,536,215,1312,708
565,5105,534,243,1280,747
567,5105,529,258,1247,798
567,5105,520,277,1230,823
569,5105,510,294,1198,869
570,5105,512,317,1153,909
571,5105,508,334,1126,932
572,5105,485,340,1102,985
573,5105,482,359,1072,1005
574,5105,471,369,1032,1051
575,5105,469,393,980,1082
576,5105,442,484,971,1025
577,5105,439,412,918,1149
578,5497,433,434,786,1094
579,5497,425,433,755,1123
580,5497,392,448,729,1150
581,5497,363,447,698,1191
582,5497,350,455,670,1208
583,5105,324,459,698,1331
584,5105,308,463,648,1364
585,5105,297,476,614,1375
586,5105,287,501,555,1383
587,5105,268,522,528,1381
588,5105,255,542,470,1390
589,5105,237,543,416,1415
590,5105,229,550,376,1423
591,5105,199,557,334,1437
593,5105,182,571,277,1442
593,5105,162,575,247,1448
594,5105,139,573,196,1465
596,5105,118,581,142,1468
596,5105,112,591,97,1464
598,5105,75,585,59,1476
599,5497,58,604,-13,1347
600,5497,31,594,-34,1357
601,5497,23,583,-97,1366
602,5497,-3,564,-118,1382
603,5497,-26,555,-166,1385
604,5105,-35,546,-233,1496
605,5105,-56,534,-262,1502
606,5105,-69,564,-324,1459
607,5105,-89,558,-378,1449
608,5105,-30,615,-486,1380
609,5105,-118,567,-472,1408
610,5105,-172,573,-490,1380
611,5105,-181,554,-528,1383
612,5105,-194,561,-586,1348
613,5105,-212,574,-638,1305
614,5105,-226,566,-669,1292
615,5105,-247,544,-716,1280
616,5105,-260,549,-748,1251
617,5105,-289,528,-784,1234
618,5105,-296,539,-841,1182
619,5105,-311,516,-867,1176
620,5105,-331,531,-909,1117
622,5105,-345,509,-955,1092
622,5105,-369,493,-970,1076
624,5105,-366,489,-1029,1030
625,5497,-392,456,-986,922
626,5497,-413,455,-997,888
627,5497,-426,423,-1032,867
627,5497,-427,405,-1061,848
629,5497,-432,382,-1101,815
630,5105,-440,353,-1219,861
631,5105,-442,342,-1246,831
632,5105,-466,336,-1265,774
633,5105,-487,320,-1284,726
634,5105,-479,318,-1317,684
635,5105,-508,303,-1324,633
636,5105,-521,284,-1344,584
637,5105,-537,267,-1349,555
638,5105,-546,254,-1369,498
639,5105,-551,248,-1390,433
640,5105,-564,231,-1393,403
641,5105,-571,215,-1408,346
642,5105,-588,201,-1411,287
643,5105,-594,175,-1417,264
644,5105,-590,167,-1435,197
645,5105,-616,142,-1417,173
646,5105,-602,135,-1442,104
648,5105,-598,111,-1453,53
