AngMes,VelMes,i_a,i_b,u_a,u_b
1566,4712,539,136,1385,528
1567,4712,523,140,1375,596
1568,4712,528,163,1343,642
1569,4712,543,182,1308,669
1570,4712,533,203,1286,716
1571,5105,541,228,1153,691
1572,5105,527,247,1132,734
1573,5105,508,267,1125,754
1574,5105,500,274,1095,807
1575,5105,489,288,1078,831
1576,5104,473,301,1052,875
1577,5104,455,310,1040,903
1578,5104,439,322,1010,945
1579,5104,434,334,983,968
1580,5104,418,345,951,1008
1581,4712,412,357,1009,1104
1582,4712,403,373,964,1140
1583,4712,412,391,918,1156
1584,4712,403,416,870,1179
1585,4712,387,424,826,1218
1586,5105,380,436,721,1150
1587,5105,455,512,586,1113
1588,5105,357,467,643,1183
1589,5105,330,461,609,1224
1590,5105,309,465,588,1242
1591,5105,283,476,550,1263
1592,5105,271,488,519,1271
1593,5105,263,481,461,1306
1594,5105,241,487,439,1317
1595,5105,216,487,397,1341
1595,4712,199,500,413,1448
1597,4712,189,506,351,1464
1597,4712,169,516,323,1468
1599,4712,159,546,260,1455
1600,4712,148,556,197,1460
1601,5105,131,556,139,1361
1602,5105,121,568,78,1357
1603,5105,91,568,61,1361
1604,5105,70,556,11,1377
1605,5105,49,558,-14,1375
1606,5105,-26,527,-9,1407
1606,5105,12,556,-96,1376
1608,5105,7,548,-161,1380
0,5105,-12,541,-189,1382
1,5105,-44,541,-227,1374
2,4712,-58,541,-269,1480
3,4712,-77,535,-324,1473
4,4712,-86,552,-364,1447
5,4712,-101,556,-422,1425
6,4712,-114,554,-458,1415
7,5105,-142,576,-476,1263
8,5105,-155,574,-530,1240
9,5105,-164,562,-566,1234
10,5105,-193,548,-603,1220
11,5105,-210,546,-628,1201
12,5105,-222,526,-680,1189
13,5105,-235,510,-709,1182
14,5105,-250,500,-755,1156
15,5105,-261,499,-785,1131
16,5105,-296,462,-809,1130
17,4712,-297,462,-905,1199
18,4712,-308,467,-955,1150
19,4712,-328,487,-975,1099
20,4712,-352,468,-1008,1069
21,4712,-385,462,-1013,1042
22,5105,-390,458,-991,909
23,5105,-420,441,-993,891
24,5105,-426,422,-1035,857
25,5105,-430,402,-1077,822
26,5105,-437,383,-1099,803
27,5105,-447,366,-1131,763
28,5105,-455,349,-1150,740
29,5105,-461,327,-1183,703
30,5105,-469,318,-1199,671
31,5105,-481,290,-1222,637
32,4712,-483,278,-1338,668
33,4712,-486,276,-1370,602
34,4712,-512,275,-1366,558
35,4712,-534,262,-1374,502
36,4712,-546,244,-1381,473
37,5105,-567,244,-1283,358
38,5105,-575,218,-1288,338
39,5105,-576,211,-1306,276
40,5105,-575,194,-1323,223
41,5105,-566,167,-1342,204
42,5105,-578,158,-1341,142
43,5105,-568,138,-1358,114
44,5105,-564,60,-1369,121
45,5105,-576,106,-1361,27
46,5105,-584,91,-1356,-28
47,4712,-574,67,-1480,-41
48,4712,-571,46,-1483,-95
49,4712,-594,35,-1460,-136
50,4712,-600,12,-1449,-188
51,4712,-610,0,-1434,-226
52,5105,-617,-7,-1307,-287
53,5105,-626,-43,-1289,-297
54,5105,-605,-50,-1295,-361
55,5105,-597,-63,-1287,-418
56,5105,-583,-93,-1288,-435
57,5105,-570,-118,-1280,-478
58,5105,-560,-136,-1275,-505
59,5105,-549,-158,-1260,-550
60,5105,-542,-176,-1249,-576
61,5105,-530,-186,-1232,-632
62,4712,-527,-202,-1321,-700
63,4712,-520,-225,-1294,-744
64,4712,-516,-237,-1274,-778
65,4712,-526,-259,-1227,-822
66,4712,-525,-281,-1201,-842
67,5105,-528,-294,-1060,-836
68,5105,-530,-321,-1014,-867
69,5105,-508,-327,-1006,-898
70,5105,-489,-342,-978,-938
71,5105,-468,-350,-967,-965
72,5105,-452,-358,-934,-1009
73,5105,-445,-359,-907,-1041
74,5105,-431,-376,-868,-1074
75,5105,-413,-389,-849,-1092
76,5105,-408,-405,-798,-1122
77,4712,-362,-401,-884,-1240
78,4712,-378,-432,-807,-1254
78,4712,-379,-450,-764,-1265
80,4712,-380,-475,-699,-1282
81,4712,-357,-485,-657,-1311
82,5105,-351,-499,-558,-1229
83,5105,-344,-520,-500,-1239
84,5105,-322,-525,-479,-1254
85,5105,-292,-520,-442,-1287
86,5105,-274,-526,-415,-1298
87,5105,-249,-521,-372,-1327
88,5105,-232,-527,-344,-1336
89,5105,-216,-528,-290,-1355
89,5105,-196,-556,-263,-1339
91,5105,-173,-537,-216,-1373
92,5105,-151,-529,-168,-1394
93,5105,-141,-540,-130,-1390
94,5105,-116,-536,-84,-1403
95,5105,-94,-548,-58,-1395
96,5105,-78,-555,-2,-1393
97,4712,-57,-550,11,-1513
98,4712,-43,-540,73,-1524
99,4712,-25,-561,106,-1503
100,4712,-11,-584,168,-1476
100,4712,3,-590,203,-1466
102,5105,19,-590,257,-1347
102,5105,39,-600,284,-1329
104,5105,52,-581,342,-1335
105,5105,73,-589,392,-1311
106,5105,90,-573,422,-1315
107,5105,98,-579,483,-1288
108,5105,128,-554,498,-1297
109,5105,157,-543,538,-1284
110,5105,167,-552,572,-1257
111,5105,174,-532,631,-1249
111,4712,193,-522,696,-1345
113,4712,209,-527,748,-1308
113,4712,226,-525,777,-1286
115,4712,249,-537,820,-1236
115,4712,280,-531,833,-1217
117,5105,292,-520,829,-1089
118,5105,310,-529,870,-1037
119,5105,297,-526,921,-1010
120,5105,342,-495,932,-995
121,5105,352,-475,957,-983
122,5105,367,-462,995,-946
122,5105,376,-437,1020,-937
124,5105,390,-418,1056,-904
124,5105,394,-406,1083,-880
126,5105,410,-391,1114,-840
126,4712,417,-374,1220,-896
128,4712,432,-351,1252,-860
129,4712,447,-361,1281,-787
130,4712,471,-343,1286,-763
131,4712,492,-343,1305,-698
132,5105,505,-328,1225,-608
133,5105,521,-315,1241,-555
133,5105,526,-292,1257,-535
135,5105,529,-274,1282,-486
135,5105,522,-255,1307,-461
137,5105,535,-241,1319,-407
137,5105,533,-232,1337,-371
139,5105,536,-207,1354,-326
140,5105,537,-196,1371,-266
141,5105,546,-174,1374,-242
142,5105,543,-161,1390,-184
143,5105,544,-141,1397,-156
144,5105,547,-122,1404,-103
144,5105,560,-109,1396,-68
146,5105,557,-85,1404,-20
147,5105,558,-75,1405,41
148,5105,558,-60,1406,75
149,5105,566,-41,1397,128
150,5105,564,-27,1395,162
151,5105,554,-11,1399,219
152,4712,550,18,1511,241
153,4712,554,42,1498,293
153,4712,571,55,1472,330
155,4712,585,70,1444,391
156,4712,591,88,1420,447
157,5105,577,98,1312,465
158,5105,595,135,1272,497
159,5105,580,154,1271,523
160,5105,564,171,1260,574
161,5105,547,186,1258,604
162,5105,533,196,1242,659
163,5105,521,218,1232,681
164,5105,517,239,1201,724
165,5105,503,246,1179,780
166,5105,496,217,1160,850
167,5105,480,278,1136,849
168,5105,476,302,1112,865
169,5105,468,322,1076,903
170,5105,453,318,1061,943
171,5105,447,332,1019,984
172,5105,440,353,977,1017
173,5105,420,356,963,1048
174,5105,416,382,915,1072
175,5105,412,392,882,1094
176,5105,389,393,850,1140
177,4712,383,414,895,1233
178,4712,377,423,840,1271
179,4712,366,447,788,1291
180,4712,360,468,751,1299
181,4712,351,495,695,1312
182,5105,355,506,586,1234
183,5105,339,525,536,1249
184,5105,310,527,521,1267
185,5105,291,533,473,1290
186,5105,267,518,430,1332
187,5105,243,520,407,1346
188,5105,227,527,355,1362
189,5105,205,540,330,1363
190,5105,194,545,270,1376
191,5105,171,541,246,1391
192,5105,137,540,209,1406
193,5105,125,547,149,1411
194,5105,104,546,122,1418
195,5105,80,547,73,1424
196,5105,66,567,39,1407
197,5105,43,547,-9,1430
198,5105,38,562,-53,1415
199,5105,7,556,-94,1420
200,5105,-11,553,-148,1418
201,5105,-32,561,-175,1406
202,5105,-45,555,-234,1403
203,5105,-58,557,-269,1393
204,5105,-67,558,-331,1379
205,5105,-92,551,-354,1376
206,5105,-104,550,-413,1360
207,5105,-127,548,-459,1341
208,5105,-137,541,-496,1333
209,5105,-153,551,-548,1299
210,5105,-176,531,-570,1301
211,5105,-198,521,-615,1282
212,5105,-216,531,-662,1241
213,5105,-230,522,-692,1227
214,5105,-243,506,-742,1209
215,5105,-257,511,-770,1179
216,5105,-276,504,-813,1147
217,4712,-308,491,-877,1232
218,4712,-304,488,-944,1191
219,4712,-326,486,-983,1147
220,4712,-352,486,-998,1115
221,4712,-384,480,-1024,1071
222,5105,-403,483,-974,947
223,5105,-410,483,-1018,894
224,5105,-427,456,-1034,885
225,5105,-437,422,-1072,864
227,5105,-448,430,-1107,799
227,5105,-445,388,-1140,803
229,5105,-457,366,-1171,766
229,5105,-467,347,-1187,745
230,5105,-472,334,-1221,696
232,5105,-493,313,-1237,654
232,5105,-498,307,-1255,617
234,5105,-496,292,-1289,567
234,5105,-516,274,-1290,542
236,5105,-523,255,-1311,494
236,5105,-534,238,-1318,465
238,5105,-542,234,-1335,400
239,5105,-540,214,-1359,351
239,5105,-557,202,-1355,315
241,5105,-575,229,-1354,218
241,5105,-562,169,-1378,230
243,5105,-561,142,-1392,185
244,5105,-544,129,-1420,126
245,5105,-564,119,-1405,88
246,5105,-566,92,-1410,42
247,5105,-574,75,-1405,10
248,5105,-577,52,-1403,-38
249,5105,-581,41,-1399,-101
250,5105,-618,6,-1359,-114
251,5105,-576,9,-1395,-190
252,5105,-569,1,-1397,-230
253,5105,-569,-10,-1388,-290
254,5105,-574,-46,-1375,-303
255,5105,-568,-66,-1367,-354
256,5105,-567,-79,-1351,-412
257,5105,-556,-103,-1349,-435
258,5105,-562,-123,-1322,-486
259,5105,-549,-138,-1319,-516
260,5105,-540,-158,-1304,-564
261,5105,-536,-173,-1279,-617
262,5105,-528,-186,-1268,-649
263,5105,-519,-199,-1245,-701
264,5105,-512,-226,-1230,-717
265,5105,-507,-244,-1198,-763
266,5105,-496,-257,-1171,-812
267,5105,-482,-278,-1158,-831
268,5105,-469,-287,-1130,-882
269,5105,-469,-301,-1100,-908
270,5105,-468,-324,-1056,-941
271,5105,-459,-334,-1034,-969
272,5105,-448,-341,-996,-1015
273,5105,-435,-359,-958,-1050
274,5105,-430,-368,-928,-1075
275,5105,-413,-380,-891,-1112
276,5105,-401,-398,-865,-1126
277,5105,-396,-405,-814,-1164
278,5105,-375,-416,-777,-1197
279,5105,-370,-427,-741,-1214
280,5105,-350,-441,-700,-1240
281,5105,-341,-456,-668,-1250
282,5105,-324,-467,-621,-1276
283,5105,-322,-475,-558,-1301
284,5105,-295,-481,-541,-1316
285,5105,-276,-496,-493,-1331
286,5105,-260,-502,-464,-1344
287,5105,-246,-510,-410,-1362
288,4712,-221,-513,-433,-1479
289,4712,-208,-520,-372,-1495
291,4712,-201,-542,-305,-1495
291,4712,-181,-550,-275,-1500
293,4712,-169,-575,-211,-1491
293,5105,-146,-577,-157,-1391
294,5105,-124,-595,-106,-1382
296,5105,-120,-585,-37,-1399
296,5105,-94,-592,-14,-1396
298,5105,-63,-575,27,-1415
298,5105,-45,-574,58,-1416
300,5105,-30,-565,116,-1423
301,5105,-9,-566,168,-1417
302,5105,8,-571,200,-1408
303,5105,23,-580,257,-1390
304,5105,45,-570,283,-1393
305,5105,52,-567,348,-1382
306,5105,31,-575,441,-1358
307,5105,101,-550,418,-1372
308,5105,120,-544,470,-1357
309,5105,130,-558,507,-1328
310,5105,145,-548,561,-1314
311,5105,175,-543,599,-1291
312,5105,181,-537,638,-1277
313,5105,212,-533,673,-1250
314,5105,221,-535,708,-1226
315,5105,237,-522,755,-1203
316,5105,254,-509,802,-1179
317,5105,271,-502,826,-1160
318,5105,292,-503,865,-1117
319,5105,300,-487,897,-1104
320,5105,382,-437,872,-1110
321,5105,336,-464,974,-1035
322,5105,345,-463,1001,-1003
323,5105,352,-437,1048,-978
324,5105,376,-422,1059,-959
325,5105,385,-412,1099,-916
326,5105,403,-400,1114,-891
327,5105,421,-389,1141,-845
328,5105,427,-378,1180,-798
329,5105,451,-356,1185,-780
330,5105,450,-340,1227,-735
331,5105,461,-328,1254,-684
332,5105,475,-312,1264,-658
333,5105,485,-299,1289,-607
334,5105,495,-279,1300,-583
335,5105,505,-263,1322,-533
336,5105,505,-253,1350,-475
337,5105,520,-253,1352,-429
338,5105,521,-223,1375,-389
339,5105,527,-220,1383,-346
340,5105,537,-190,1393,-306
342,5105,543,-182,1404,-241
342,5105,546,-159,1411,-217
344,5105,554,-141,1416,-162
344,5105,568,-184,1408,-70
346,5105,575,-112,1409,-69
347,5105,568,-87,1422,-21
347,5105,567,-77,1425,16
349,5105,567,-62,1426,75
349,5105,561,-35,1431,98
351,5105,577,-15,1411,151
352,5105,581,-16,1401,225
353,5105,566,3,1411,254
354,5105,567,28,1399,302
355,5497,567,55,1272,334
356,5497,561,64,1267,370
357,5497,547,96,1263,405
358,5497,534,117,1262,428
359,5497,460,99,1314,512
360,5105,496,142,1361,564
361,5105,486,156,1355,595
362,5105,496,178,1316,640
363,5105,494,186,1298,677
364,5105,482,200,1277,729
365,5105,481,226,1243,767
366,5105,475,243,1224,792
367,5105,482,273,1178,824
368,5105,468,273,1151,884
369,5105,461,293,1130,904
370,5105,458,309,1088,946
371,5105,444,325,1071,967
372,5105,430,326,1037,1021
373,5105,425,349,991,1051
374,5105,416,367,966,1068
375,5105,406,379,922,1106
377,5105,393,393,879,1140
377,5105,386,416,848,1148
379,5105,377,428,799,1180
379,5105,365,435,771,1202
380,5105,345,436,730,1242
382,5105,332,451,680,1265
382,5105,325,462,645,1279
384,5105,309,484,596,1292
385,5105,285,485,554,1323
386,5105,277,491,517,1337
387,5105,260,497,467,1359
388,5105,236,502,445,1372
389,5105,216,505,395,1393
390,5105,206,522,336,1397
391,5105,179,521,315,1411
392,5105,154,535,269,1414
393,5105,154,545,197,1419
394,5105,130,539,173,1433
395,5105,111,548,119,1434
396,5105,94,543,87,1444
397,5105,66,544,42,1449
398,5105,52,552,-16,1443
399,5105,32,549,-45,1447
400,5105,7,542,-93,1452
401,5497,-10,543,-150,1334
402,5497,-24,554,-182,1317
403,5497,-50,535,-224,1327
404,5497,-58,519,-261,1334
405,5497,-83,504,-305,1336
406,5105,-89,488,-383,1446
407,5105,-111,482,-408,1441
408,5105,-125,497,-464,1406
410,5105,-141,501,-517,1380
410,5105,-172,501,-532,1364
412,5105,-185,515,-588,1323
412,5105,-196,518,-621,1301
413,5105,-209,498,-674,1289
415,5105,-229,497,-720,1256
415,5105,-243,492,-748,1238
417,5105,-270,490,-784,1203
418,5105,-275,494,-841,1159
419,5105,-292,473,-864,1152
420,5105,-315,467,-901,1115
421,5105,-325,464,-928,1088
422,5105,-341,451,-969,1054
423,5105,-355,435,-1010,1021
424,5105,-371,424,-1029,998
425,5105,-391,411,-1060,958
426,5105,-401,412,-1099,903
427,5105,-404,393,-1129,885
428,5105,-444,367,-1134,854
429,5105,-439,357,-1169,824
430,5105,-453,338,-1197,784
431,5105,-458,348,-1232,712
432,5105,-474,309,-1241,710
433,5105,-474,295,-1278,660
434,5105,-492,284,-1294,607
435,5105,-492,281,-1316,565
436,5105,-507,259,-1330,521
437,5105,-519,240,-1337,494
438,5105,-537,234,-1344,431
439,5105,-537,207,-1367,388
440,5105,-548,200,-1371,349
441,5105,-542,179,-1395,299
443,5497,-554,177,-1291,196
443,5497,-564,162,-1288,165
444,5497,-548,131,-1314,128
445,5497,-549,115,-1318,97
446,5497,-535,98,-1337,46
448,5105,-528,77,-1458,12
448,5105,-530,45,-1458,-3
450,5105,-532,-17,-1457,-13
451,5105,-539,29,-1448,-134
452,5105,-550,21,-1433,-175
453,5105,-549,4,-1428,-231
454,5105,-567,-17,-1401,-281
455,5105,-561,-33,-1399,-314
456,5105,-561,-53,-1384,-366
457,5105,-561,-84,-1368,-406
458,5105,-558,-112,-1357,-425
459,5105,-554,-125,-1341,-483
460,5105,-536,-127,-1343,-527
461,5105,-530,-153,-1324,-570
462,5105,-540,-191,-1287,-600
463,5105,-533,-192,-1274,-643
464,5105,-520,-200,-1255,-702
465,5105,-516,-219,-1224,-747
466,5105,-501,-247,-1215,-762
467,5105,-491,-261,-1187,-810
468,5105,-489,-276,-1162,-837
469,5105,-479,-291,-1130,-881
470,5105,-476,-311,-1089,-919
471,5105,-472,-321,-1063,-948
472,5105,-457,-330,-1030,-995
474,5497,-437,-341,-911,-966
474,5497,-442,-366,-872,-973
476,5497,-418,-364,-846,-1022
477,5497,-385,-364,-826,-1067
477,5497,-376,-372,-799,-1088
479,5105,-350,-390,-845,-1195
480,5105,-336,-386,-800,-1242
481,5105,-339,-404,-756,-1252
482,5105,-330,-420,-704,-1275
483,5105,-312,-437,-680,-1284
484,5105,-303,-459,-625,-1298
485,5105,-296,-475,-567,-1314
486,5105,-284,-486,-534,-1324
487,5105,-264,-485,-487,-1354
488,5105,-246,-495,-437,-1371
489,5105,-229,-531,-408,-1351
490,5105,-216,-509,-351,-1396
491,5105,-183,-513,-313,-1411
492,5105,-174,-527,-275,-1410
493,5105,-164,-525,-214,-1427
494,5105,-144,-529,-186,-1431
495,5105,-121,-535,-136,-1436
496,5105,-103,-541,-82,-1439
497,5105,-57,-529,-79,-1455
498,5105,-71,-552,7,-1436
499,5497,-57,-554,76,-1322
500,5497,-28,-542,93,-1332
501,5497,-16,-529,150,-1341
503,5497,8,-527,194,-1336
503,5497,16,-512,232,-1344
505,5105,39,-504,285,-1453
506,5105,58,-492,338,-1452
507,5105,69,-498,375,-1436
508,5105,91,-502,424,-1416
508,5105,111,-505,451,-1400
510,5105,128,-526,503,-1357
511,5105,146,-517,554,-1342
512,5105,239,-462,506,-1379
513,5105,181,-504,631,-1310
514,5105,185,-518,694,-1264
515,5105,206,-507,717,-1253
516,5105,226,-513,761,-1212
517,5105,240,-510,789,-1190
518,5105,257,-497,834,-1164
519,5105,276,-474,875,-1146
520,5105,294,-464,897,-1127
521,5105,311,-456,938,-1091
522,5105,321,-441,985,-1059
523,5105,341,-443,1001,-1025
524,5105,357,-429,1038,-988
525,5497,373,-420,997,-860
526,5497,379,-438,1022,-807
527,5497,392,-368,1053,-823
529,5497,387,-344,1100,-793
529,5497,393,-332,1121,-768
530,5105,394,-306,1245,-808
531,5105,411,-284,1256,-790
532,5105,419,-280,1287,-733
534,5105,437,-271,1305,-678
534,5105,446,-264,1319,-642
536,5105,462,-252,1335,-589
537,5105,469,-248,1358,-527
538,5105,487,-231,1359,-499
539,5105,488,-222,1384,-439
540,5105,500,-210,1396,-382
541,5105,506,-192,1404,-354
542,5105,510,-173,1419,-302
543,5105,521,-167,1419,-261
544,5105,533,-156,1422,-200
545,5105,537,-140,1429,-144
546,5105,536,-120,1437,-115
547,5105,540,-100,1441,-62
548,5105,544,-77,1441,-11
549,5105,550,-59,1437,18
550,5105,554,-42,1434,74
551,5497,548,-27,1323,136
552,5497,548,-18,1319,174
553,5497,537,0,1322,223
554,5497,522,20,1327,272
555,5497,458,15,1384,322
556,5105,500,68,1438,351
558,5105,505,79,1417,411
558,5105,506,94,1403,443
560,5105,499,124,1390,483
560,5105,501,132,1373,521
562,5105,505,156,1344,566
563,5105,503,171,1318,618
563,5105,505,184,1297,650
565,5105,488,206,1282,694
566,5105,486,228,1250,737
567,5105,478,230,1234,777
568,5105,471,250,1203,819
569,5105,460,269,1174,861
570,5105,452,280,1154,890
571,5105,450,301,1112,927
572,5497,439,314,984,905
573,5497,431,324,961,929
574,5497,408,329,935,974
575,5497,392,348,902,1004
576,5497,373,347,887,1036
577,5105,353,351,935,1154
578,5105,339,374,893,1178
579,5105,336,391,858,1191
580,5105,337,407,798,1219
581,5105,323,410,772,1244
582,5105,311,412,723,1281
584,5105,311,443,660,1287
584,5105,294,451,634,1303
585,5105,282,464,581,1322
587,5105,266,468,531,1349
587,5105,247,481,505,1356
589,5105,237,495,446,1368
590,5105,213,497,402,1390
591,5105,200,505,368,1397
592,5105,192,523,306,1399
593,5497,165,522,228,1308
594,5497,147,527,200,1311
595,5497,118,520,161,1329
596,5497,91,502,120,1356
597,5497,73,501,92,1361
598,5105,56,489,57,1487
599,5105,36,486,4,1494
600,5105,18,493,-25,1487
601,5105,8,514,-88,1465
602,5105,-7,514,-145,1462
603,5105,-25,515,-175,1457
604,5105,-45,517,-227,1447
605,5105,-65,529,-279,1424
606,5105,-78,522,-314,1421
607,5105,-96,519,-367,1409
609,5497,-146,525,-366,1273
609,5497,-130,517,-426,1267
611,5497,-139,510,-482,1251
611,5497,-151,504,-513,1242
613,5497,-173,483,-554,1236
614,5105,-187,479,-640,1317
615,5105,-200,451,-671,1324
616,5105,-214,456,-722,1286
617,5105,-241,456,-759,1252
618,5105,-249,456,-792,1226
619,5105,-263,464,-839,1179
620,5105,-291,451,-871,1151
621,5105,-302,439,-899,1134
622,5105,-325,449,-933,1079
623,5105,-330,439,-984,1041
624,5105,-355,426,-995,1021
625,5105,-369,414,-1033,983
626,5105,-383,403,-1069,941
627,5105,-401,397,-1083,912
628,5105,-407,377,-1124,876
629,5497,-424,359,-1068,760
630,5497,-431,345,-1088,738
631,5497,-432,321,-1124,704
632,5497,-430,297,-1151,690
633,5497,-437,287,-1178,640
635,5105,-439,263,-1302,665
635,5105,-428,254,-1335,631
637,5105,-451,232,-1344,588
638,5105,-468,215,-1356,539
638,5105,-483,203,-1359,506
640,5105,-496,209,-1371,431
641,5105,-505,187,-1385,385
642,5105,-516,183,-1387,342
643,5105,-520,173,-1402,282
644,5105,-533,158,-1404,225
645,5105,-546,133,-1400,202
646,5105,-542,123,-1415,141
647,5105,-546,120,-1420,72
648,5105,-551,95,-1418,48
649,5105,-554,64,-1420,7
650,5497,-550,66,-1311,-77
651,5497,-561,35,-1298,-92
652,5497,-541,17,-1314,-142
653,5497,-525,1,-1324,-194
654,5497,-515,-17,-1327,-221
655,5105,-507,-30,-1436,-284
657,5105,-492,-44,-1438,-341
657,5105,-502,-69,-1418,-364
659,5105,-507,-94,-1397,-410
660,5105,-500,-104,-1384,-469
660,5105,-515,-123,-1355,-497
662,5105,-507,-138,-1339,-550
662,5105,-506,-158,-1323,-575
664,5105,-498,-173,-1303,-626
665,5105,-493,-191,-1277,-675
666,5105,-487,-207,-1262,-702
667,5105,-486,-221,-1228,-752
668,5105,-479,-242,-1198,-793
669,5105,-471,-262,-1181,-814
670,5105,-460,-267,-1151,-870
671,5497,-454,-280,-1018,-854
672,5497,-447,-300,-996,-869
673,5497,-431,-301,-967,-920
674,5497,-407,-312,-944,-959
675,5497,-378,-315,-941,-988
676,5105,-367,-328,-986,-1097
677,5105,-357,-341,-943,-1133
678,5105,-342,-350,-922,-1156
679,5105,-344,-366,-864,-1186
680,5105,-339,-382,-811,-1214
681,5105,-330,-395,-781,-1230
682,5105,-321,-415,-730,-1249
684,5105,-315,-433,-674,-1269
684,5105,-304,-443,-642,-1283
686,5105,-287,-459,-596,-1301
686,5105,-273,-462,-566,-1319
688,5105,-258,-470,-514,-1341
689,5105,-250,-485,-455,-1353
690,5105,-230,-482,-430,-1373
691,5105,-217,-491,-374,-1388
692,5497,-195,-495,-287,-1297
693,5497,-175,-503,-262,-1300
694,5497,-145,-496,-226,-1321
695,5497,-134,-493,-169,-1336
696,5497,-114,-476,-144,-1359
697,5105,-98,-483,-114,-1470
698,5105,-77,-473,-63,-1486
699,5105,-59,-482,-32,-1481
700,5105,-43,-489,22,-1477
701,5105,-25,-497,77,-1468
702,5105,-21,-504,121,-1460
703,5105,0,-504,172,-1455
704,5105,16,-512,228,-1440
705,5105,36,-517,255,-1429
706,5105,59,-514,303,-1420
708,5497,67,-522,351,-1285
708,5497,86,-526,376,-1269
710,5497,101,-505,426,-1271
710,5497,118,-483,453,-1278
712,5497,133,-474,502,-1264
713,5105,147,-466,584,-1354
713,5105,164,-457,612,-1346
715,5105,179,-455,663,-1318
716,5105,195,-467,711,-1274
717,5105,219,-466,731,-1253
718,5105,235,-464,777,-1219
719,5105,249,-459,824,-1186
720,5105,262,-462,851,-1156
721,5105,278,-447,894,-1129
722,5105,290,-442,921,-1105
723,5105,318,-439,949,-1062
724,5105,332,-443,989,-1010
725,5105,348,-422,1009,-998
726,5105,359,-414,1049,-955
727,5105,376,-386,1082,-931
728,5105,377,-374,1113,-907
729,5105,397,-368,1139,-857
730,5105,407,-354,1172,-814
731,5105,418,-338,1190,-791
732,5105,434,-315,1214,-754
734,5497,437,-313,1158,-629
734,5497,448,-294,1168,-608
735,5497,446,-263,1201,-578
737,5497,445,-255,1232,-524
737,5497,439,-234,1256,-503
739,5105,438,-215,1382,-510
740,5105,446,-192,1400,-465
741,5105,464,-192,1398,-420
742,5105,471,-179,1413,-364
743,5105,486,-165,1410,-332
744,5105,496,-159,1417,-268
745,5105,514,-141,1414,-215
746,5105,515,-135,1421,-174
747,5105,522,-116,1424,-121
748,5105,526,-96,1428,-69
749,5105,533,-81,1425,-36
750,5105,541,-63,1420,17
751,5105,530,-43,1431,70
752,5105,541,-35,1419,109
753,5105,542,-16,1414,163
754,5497,544,-3,1291,219
755,5497,536,14,1292,246
756,5497,521,41,1296,286
757,5497,494,44,1309,350
758,5497,494,64,1298,374
759,5105,489,93,1394,431
760,5105,472,106,1399,465
761,5105,468,124,1380,515
763,5105,479,144,1345,563
763,5105,471,155,1336,596
765,5105,473,175,1305,642
766,5105,472,187,1275,696
767,5105,461,198,1264,727
768,5105,459,227,1231,762
769,5105,466,250,1187,800
770,5105,453,267,1174,823
771,5105,444,259,1142,891
772,5105,439,283,1104,924
773,5105,420,291,1092,954
774,5105,420,311,1046,989
775,5497,408,332,920,950
776,5497,399,347,897,967
777,5497,369,349,877,1010
778,5497,352,345,842,1059
779,5497,337,358,822,1074
780,5105,326,360,854,1196
781,5105,309,370,813,1229
782,5105,303,393,780,1234
783,5105,298,406,724,1260
785,5105,292,423,668,1279
785,5105,280,424,639,1302
787,5105,256,444,599,1315
787,5105,253,454,559,1325
788,5105,232,497,514,1310
790,5105,227,469,452,1365
790,5104,208,481,425,1369
792,5104,199,480,366,1393
793,5104,176,483,319,1410
794,5104,157,485,292,1419
795,5104,130,501,249,1419
796,5497,120,501,160,1322
797,5497,105,516,130,1311
798,5497,78,493,90,1342
799,5497,62,483,39,1356
800,5497,42,477,13,1363
801,5105,19,463,-22,1489
802,5105,3,463,-77,1488
803,5105,-12,409,-108,1541
804,5105,-21,481,-172,1463
805,5105,-35,493,-205,1446
806,5105,-53,497,-257,1433
807,5105,-76,508,-306,1410
808,5105,-84,507,-345,1401
809,5105,-101,490,-397,1401
810,5105,-124,481,-444,1391
811,5105,-141,486,-472,1372
812,5105,-141,498,-540,1336
814,5105,-175,497,-573,1310
814,5105,-185,491,-607,1298
816,5105,-208,474,-649,1284
817,5497,-217,480,-659,1142
818,5497,-236,480,-679,1119
819,5497,-249,459,-724,1104
820,5497,-255,433,-756,1106
821,5497,-260,414,-806,1086
822,5105,-275,407,-905,1145
823,5105,-275,390,-943,1134
824,5105,-307,389,-967,1089
825,5105,-321,396,-1006,1035
826,5105,-333,384,-1028,1013
827,5105,-352,371,-1060,976
828,5105,-364,366,-1097,929
829,5105,-396,351,-1097,907
830,5105,-405,349,-1132,854
831,5105,-416,338,-1151,826
832,5105,-419,322,-1189,785
833,5105,-435,319,-1212,728
834,5105,-445,297,-1228,709
835,5105,-457,278,-1252,665
836,5105,-453,272,-1289,608
837,5104,-475,250,-1288,588
838,5104,-483,241,-1309,531
840,5104,-500,218,-1320,488
840,5104,-498,215,-1339,445
842,5104,-506,202,-1354,390
842,5105,-514,182,-1360,365
843,5105,-523,169,-1369,308
845,5105,-516,149,-1392,259
845,5105,-516,137,-1402,224
847,5105,-539,132,-1391,158
848,5497,-542,117,-1285,80
849,5497,-540,103,-1291,48
850,5497,-528,80,-1306,3
851,5497,-516,60,-1318,-43
852,5497,-503,41,-1330,-70
853,5105,-493,26,-1449,-118
