AngMes,VelMes,i_a,i_b,u_a,u_b
1556,4712,1263,-115,1783,293
1557,4712,1267,-63,1770,354
1558,5105,1267,-31,1652,396
1559,5105,1290,23,1613,449
1560,5105,1277,64,1606,514
1561,5105,1260,101,1607,548
1562,5105,1250,149,1592,606
1563,5105,1236,184,1586,640
1564,5105,1222,236,1568,692
1565,5105,1191,269,1575,727
1566,5105,1182,320,1546,778
1567,5105,1169,358,1516,839
1568,5105,1163,402,1492,860
1569,5105,1158,444,1448,915
1570,5105,1127,480,1446,943
1571,5105,1110,516,1408,1000
1572,5105,1092,562,1389,1015
1573,5105,1059,646,1363,1021
1574,5105,1055,616,1304,1139
1575,5105,1047,646,1268,1166
1576,5105,1035,672,1211,1224
1577,5105,1023,696,1177,1255
1578,5104,1067,777,1058,1253
1579,5104,986,759,1063,1348
1580,5104,956,779,1041,1378
1581,5104,919,809,996,1420
1582,5104,902,838,958,1437
1583,5105,876,960,899,1382
1584,5105,848,893,869,1492
1585,5105,814,892,814,1555
1586,5105,800,919,736,1587
1587,5105,760,965,714,1578
1588,5105,726,1045,653,1550
1589,5105,699,1003,616,1626
1590,5105,663,1021,554,1654
1591,5105,621,1040,531,1665
1592,5105,585,1056,465,1689
1594,5105,550,1075,399,1708
1594,5105,507,1092,373,1713
1595,5105,478,1116,299,1721
1596,5105,430,1123,277,1732
1597,5105,384,1139,217,1740
1598,4712,358,1163,207,1839
1599,4712,312,1172,142,1850
1601,4712,280,1190,63,1848
1601,4712,229,1212,39,1835
1603,4712,188,1238,-31,1817
1603,5105,152,1235,-85,1714
1605,5105,104,1264,-145,1685
1605,5105,73,1255,-187,1693
1606,5105,28,1261,-249,1680
1608,5105,-9,1259,-320,1671
0,5105,-38,1249,-362,1672
1,5105,-80,1238,-427,1666
2,5105,-111,1233,-467,1658
3,5105,-142,1231,-542,1637
4,5105,-187,1238,-567,1612
5,5105,-220,1234,-639,1587
6,5105,-256,1219,-706,1567
7,5105,-274,1209,-756,1553
8,5105,-321,1200,-811,1522
9,5105,-362,1194,-836,1500
10,5105,-390,1176,-907,1471
11,5105,-441,1169,-952,1428
12,5105,-467,1157,-989,1405
13,5105,-510,1132,-1039,1375
14,5105,-543,1105,-1068,1363
15,5105,-580,1100,-1121,1307
16,5105,-617,1068,-1142,1297
17,5105,-648,1050,-1198,1248
18,5105,-682,1014,-1247,1215
19,5105,-718,999,-1265,1182
20,5105,-752,982,-1310,1125
21,5105,-795,946,-1317,1109
22,5105,-833,924,-1354,1052
23,5105,-847,892,-1388,1030
24,5105,-880,861,-1424,978
25,5105,-911,829,-1458,924
26,5105,-936,799,-1476,896
27,5105,-976,767,-1497,838
28,5105,-1007,736,-1503,809
29,5105,-1021,700,-1544,751
30,4712,-1032,679,-1661,774
31,4712,-1065,644,-1681,710
33,4712,-1096,634,-1698,619
33,4712,-1135,605,-1690,579
35,4712,-1160,577,-1707,503
35,5105,-1185,558,-1607,403
36,5105,-1208,527,-1618,331
38,5105,-1212,502,-1642,250
38,5105,-1207,468,-1665,214
40,5105,-1217,422,-1677,152
40,5105,-1211,399,-1696,105
42,5105,-1239,350,-1684,45
42,5105,-1235,304,-1698,19
44,5105,-1249,278,-1693,-62
45,5105,-1259,244,-1688,-137
46,5105,-1258,196,-1691,-162
47,5105,-1249,158,-1699,-233
47,5105,-1248,125,-1698,-272
49,5105,-1255,69,-1683,-325
50,5105,-1257,30,-1669,-394
51,5105,-1246,-8,-1670,-428
52,5105,-1243,-52,-1655,-491
53,5105,-1232,-92,-1652,-522
54,5105,-1231,-133,-1628,-587
55,5105,-1226,-169,-1614,-621
56,5105,-1211,-221,-1599,-673
57,5105,-1210,-264,-1565,-733
58,5105,-1198,-303,-1551,-762
59,5105,-1190,-353,-1518,-813
60,5105,-1180,-394,-1499,-837
61,5105,-1153,-424,-1479,-905
62,5105,-1135,-468,-1446,-957
63,5105,-1114,-506,-1432,-982
64,5105,-1106,-543,-1384,-1037
65,5105,-1098,-585,-1353,-1056
66,5105,-1085,-622,-1303,-1108
67,5105,-1069,-650,-1275,-1138
68,5105,-1042,-671,-1235,-1202
69,5105,-1025,-689,-1182,-1267
70,5105,-1020,-725,-1138,-1284
71,5105,-998,-752,-1084,-1336
72,5105,-960,-778,-1070,-1360
73,5105,-953,-810,-997,-1401
74,5105,-932,-836,-935,-1446
75,5105,-923,-875,-887,-1452
76,5105,-873,-901,-850,-1491
77,5105,-835,-910,-828,-1525
78,5105,-819,-943,-754,-1551
79,5105,-772,-956,-739,-1576
80,5105,-748,-985,-668,-1601
81,5105,-724,-1008,-596,-1629
82,5105,-693,-1036,-561,-1633
83,5105,-649,-1059,-506,-1654
84,5105,-616,-1074,-472,-1667
85,5105,-581,-1100,-405,-1679
86,5105,-537,-1102,-345,-1712
87,5105,-498,-1141,-315,-1694
88,5105,-460,-1150,-248,-1712
89,5105,-407,-1143,-230,-1737
90,5105,-370,-1163,-161,-1738
91,4712,-329,-1177,-162,-1846
92,4712,-287,-1194,-93,-1847
93,4712,-244,-1209,-24,-1845
94,4712,-207,-1223,12,-1837
95,4712,-166,-1254,84,-1812
96,5105,-127,-1265,134,-1692
97,5105,-89,-1270,204,-1685
98,5105,-45,-1268,233,-1683
99,5105,-9,-1265,305,-1677
100,5105,21,-1262,382,-1667
101,5105,58,-1261,416,-1657
102,5105,94,-1261,487,-1637
103,5105,130,-1241,523,-1642
104,5105,173,-1228,585,-1629
106,5105,206,-1244,657,-1582
106,5105,236,-1232,696,-1573
108,5105,271,-1232,764,-1536
108,5105,307,-1211,796,-1531
110,5105,394,-1168,808,-1532
111,5105,383,-1184,919,-1469
111,5105,419,-1169,947,-1452
113,5105,450,-1162,1013,-1407
113,5105,487,-1148,1038,-1383
115,5105,525,-1129,1093,-1344
115,5105,570,-1111,1108,-1322
117,5105,603,-1079,1163,-1291
118,5105,637,-1062,1216,-1241
119,5105,670,-1037,1239,-1219
120,5105,719,-1014,1271,-1171
121,5105,741,-995,1302,-1141
122,5105,772,-956,1349,-1103
123,5105,819,-926,1377,-1054
124,5105,842,-908,1401,-1017
125,5105,840,-831,1473,-1011
126,5105,897,-843,1460,-942
127,5105,943,-801,1478,-896
128,5105,970,-783,1492,-854
129,5105,982,-744,1539,-802
130,5105,975,-737,1601,-715
131,5105,1034,-681,1576,-708
132,5105,1076,-636,1583,-656
133,5105,1086,-617,1605,-610
134,5105,1101,-585,1632,-542
135,5105,1113,-565,1660,-461
136,5105,1133,-533,1665,-424
137,5105,1149,-501,1682,-353
138,5105,1153,-477,1698,-307
139,5105,1170,-447,1708,-232
140,5105,1182,-416,1719,-156
141,5105,1189,-371,1725,-129
142,5105,1202,-336,1729,-56
143,5105,1211,-312,1728,-8
144,5105,1219,-263,1730,50
145,5105,1225,-239,1728,99
146,5105,1237,-193,1719,162
147,5105,1237,-146,1719,224
148,5105,1229,-125,1724,276
149,5105,1238,-72,1707,332
150,5105,1245,-33,1693,366
151,5105,1229,8,1695,432
152,5105,1225,58,1681,490
153,5105,1218,90,1674,529
154,5105,1226,140,1641,586
155,5105,1209,167,1640,628
156,5105,1198,214,1619,686
157,5105,1197,259,1586,744
158,5105,1185,307,1572,765
159,5105,1170,341,1546,831
160,5105,1163,395,1524,843
161,5105,1140,437,1500,899
163,5105,1134,480,1455,953
163,5105,1116,514,1437,981
164,5105,1108,549,1389,1039
165,5105,1095,585,1362,1064
166,5105,1059,618,1336,1120
168,5105,1059,642,1271,1183
168,5105,1051,678,1233,1204
170,5105,1017,703,1197,1261
170,5105,1000,734,1164,1284
172,5105,976,767,1113,1329
173,5105,962,790,1048,1382
174,5105,950,812,1006,1409
175,5105,922,840,951,1451
175,5105,889,872,927,1465
177,5105,863,891,865,1512
178,5105,837,933,801,1532
179,5105,808,953,769,1551
180,5105,774,973,710,1588
181,5105,747,1008,673,1589
182,5105,716,1020,608,1627
183,5105,662,1041,563,1654
184,5105,638,1075,520,1649
185,5105,596,1076,461,1689
186,5105,560,1097,429,1693
187,5105,521,1123,364,1701
188,5105,472,1129,309,1727
189,5105,438,1138,273,1737
190,5105,390,1160,215,1739
191,5105,349,1169,184,1744
192,5105,310,1183,116,1748
193,5105,277,1192,40,1752
194,5105,228,1195,17,1757
195,5105,183,1204,-46,1755
196,5105,124,1216,-58,1746
197,5105,90,1222,-133,1740
198,5105,59,1229,-211,1730
199,5105,15,1232,-239,1723
200,5105,-21,1234,-310,1711
201,5105,-51,1231,-352,1705
202,5105,-91,1234,-420,1685
203,5105,-120,1242,-497,1656
204,5105,-159,1240,-529,1641
205,5105,-182,1235,-612,1620
206,5105,-215,1215,-649,1620
207,5105,-254,1199,-714,1602
208,5105,-285,1220,-785,1543
209,5105,-331,1207,-807,1529
210,5105,-369,1194,-869,1498
211,5105,-406,1177,-897,1483
212,5105,-441,1172,-959,1439
214,5105,-479,1152,-1017,1406
214,5105,-522,1136,-1036,1384
216,5105,-562,1125,-1088,1335
216,5105,-600,1112,-1110,1307
218,5105,-619,1088,-1178,1266
219,5105,-666,1056,-1217,1231
219,5105,-717,1018,-1222,1221
221,5105,-728,1009,-1292,1158
221,5105,-767,980,-1305,1137
223,5105,-802,991,-1347,1048
224,5105,-834,932,-1389,1026
225,5105,-862,880,-1408,1023
226,5105,-891,851,-1447,967
227,5105,-929,838,-1453,923
228,5105,-958,788,-1487,884
229,5105,-982,765,-1523,816
230,5105,-1013,735,-1529,785
231,5105,-1041,685,-1555,741
232,5105,-1055,669,-1575,693
233,5105,-1082,635,-1596,629
234,5105,-1098,605,-1626,560
235,5105,-1108,591,-1643,507
236,5105,-1139,546,-1650,450
237,5105,-1154,529,-1659,398
238,5105,-1167,488,-1678,335
239,5105,-1176,461,-1697,257
240,5105,-1187,426,-1703,220
241,5105,-1204,400,-1707,140
242,5105,-1215,371,-1709,97
243,5105,-1212,325,-1726,35
244,5105,-1230,292,-1720,-40
245,5105,-1232,265,-1723,-86
246,5105,-1237,211,-1723,-141
247,5105,-1244,173,-1716,-212
248,5105,-1246,140,-1712,-253
249,5105,-1255,88,-1697,-310
250,5105,-1250,45,-1696,-339
251,5105,-1248,6,-1685,-408
252,5105,-1244,-21,-1672,-489
253,5105,-1236,-75,-1667,-507
254,5105,-1236,-114,-1643,-575
255,5105,-1229,-154,-1633,-605
256,5105,-1218,-202,-1613,-661
258,5105,-1207,-242,-1591,-726
258,5105,-1198,-284,-1575,-752
260,5105,-1189,-344,-1545,-794
260,5105,-1164,-377,-1541,-827
261,5105,-1162,-419,-1497,-884
263,5105,-1141,-460,-1469,-940
263,5105,-1127,-495,-1448,-969
265,5105,-1109,-529,-1410,-1028
265,5105,-1088,-571,-1392,-1047
267,5105,-1080,-610,-1339,-1098
268,5105,-1073,-634,-1282,-1162
269,5105,-1044,-655,-1267,-1198
270,5105,-1034,-688,-1206,-1250
271,5105,-1014,-722,-1153,-1297
272,5105,-994,-747,-1123,-1324
273,5105,-970,-776,-1070,-1372
274,5105,-952,-804,-1034,-1394
275,5105,-937,-825,-967,-1445
276,5105,-905,-853,-913,-1486
277,5105,-873,-881,-888,-1501
278,5105,-854,-907,-817,-1539
279,5105,-813,-936,-798,-1551
280,5105,-788,-965,-729,-1579
281,5105,-740,-975,-683,-1624
282,5105,-727,-1003,-631,-1630
283,5105,-691,-1033,-569,-1648
284,5105,-653,-1064,-540,-1648
285,5105,-619,-1088,-473,-1666
286,5105,-568,-1081,-423,-1712
287,5105,-534,-1106,-388,-1710
288,5105,-495,-1114,-322,-1735
289,5105,-451,-1131,-261,-1746
290,5105,-400,-1151,-241,-1743
291,5105,-418,-1181,-116,-1735
292,5105,-317,-1175,-145,-1754
293,5105,-281,-1185,-74,-1759
294,5105,-239,-1193,-7,-1762
295,5105,-195,-1206,21,-1755
296,5105,-71,-1165,5,-1801
297,5105,-108,-1209,114,-1758
298,5105,-92,-1218,207,-1747
300,5105,-46,-1227,270,-1732
300,5105,-4,-1228,301,-1725
302,5105,33,-1232,370,-1708
302,5105,62,-1245,414,-1684
304,5105,104,-1242,479,-1667
305,5105,131,-1242,559,-1644
305,5105,169,-1236,591,-1633
307,5105,278,-1174,587,-1665
308,5105,235,-1219,734,-1586
309,5105,269,-1211,769,-1570
310,5105,310,-1217,830,-1523
311,5105,345,-1198,862,-1514
312,5105,383,-1190,924,-1475
313,5105,428,-1173,975,-1442
314,5105,465,-1161,1003,-1418
315,5105,507,-1145,1055,-1379
316,5105,551,-1118,1072,-1367
317,5105,585,-1100,1128,-1323
318,5105,610,-1095,1192,-1263
319,5105,643,-1066,1217,-1247
320,5105,684,-1037,1260,-1206
321,5497,724,-1005,1234,-1073
322,5497,757,-990,1251,-1038
323,5497,788,-942,1292,-1010
324,5497,813,-897,1314,-1003
325,5497,839,-856,1356,-964
326,5105,862,-822,1477,-994
327,5105,890,-784,1493,-975
328,5105,917,-759,1529,-912
329,5105,945,-735,1541,-876
330,5105,982,-707,1563,-812
331,5105,1012,-681,1586,-743
332,5105,1030,-661,1603,-701
333,5105,1057,-626,1624,-638
335,5105,1076,-600,1649,-565
335,5105,1105,-578,1649,-519
336,5105,1121,-551,1671,-444
337,5105,1132,-534,1684,-392
338,5105,1155,-489,1692,-333
340,5105,1174,-461,1702,-256
340,5105,1173,-436,1720,-210
342,5105,1194,-401,1721,-138
342,5105,1194,-353,1733,-113
344,5105,1208,-326,1734,-32
345,5105,1225,-290,1728,40
346,5105,1235,-257,1724,79
347,5105,1236,-198,1727,130
348,5105,1235,-175,1729,217
349,5105,1241,-135,1721,250
350,5105,1246,-86,1709,310
351,5105,1237,-44,1712,340
352,5105,1242,-10,1694,415
353,5105,1241,27,1679,485
354,5105,1241,68,1665,516
355,5105,1224,110,1658,581
356,5105,1221,163,1634,633
357,5105,1203,207,1632,659
358,5105,1197,258,1604,712
359,5105,1183,278,1594,761
360,5105,1180,340,1557,801
361,5105,1164,395,1529,846
362,5105,1146,420,1517,886
363,5105,1146,468,1467,935
364,5105,1121,502,1438,996
365,5105,1106,538,1416,1022
366,5105,1088,582,1375,1070
367,5105,1081,615,1341,1097
368,5105,1059,635,1299,1164
369,5105,1040,675,1249,1210
370,5105,1028,696,1214,1244
371,5105,1019,733,1151,1289
373,5497,985,754,1019,1276
373,5497,962,789,991,1289
375,5497,933,804,940,1344
376,5497,897,820,896,1396
377,5497,860,848,878,1410
378,5105,820,866,908,1537
379,5105,778,872,891,1572
380,5105,764,894,815,1611
381,5105,745,947,740,1615
382,5105,725,973,697,1625
383,5105,687,992,638,1657
384,5105,653,1032,573,1664
385,5105,614,1058,546,1668
386,5105,581,1070,478,1697
387,5105,546,1083,445,1709
388,5105,503,1093,384,1735
389,5105,476,1118,306,1741
390,5105,428,1096,284,1782
391,5105,387,1144,219,1759
392,5105,350,1163,149,1760
393,5105,300,1171,128,1763
394,5105,256,1179,63,1770
395,5105,216,1202,31,1754
396,5105,169,1204,-30,1759
397,5105,121,1211,-91,1756
398,5105,99,1213,-141,1754
399,5105,53,1216,-204,1747
401,5105,23,1232,-282,1724
401,5105,-19,1227,-311,1721
402,5105,-56,1225,-383,1709
403,5105,-93,1221,-417,1702
404,5105,-131,1230,-487,1673
406,5105,-160,1215,-564,1663
406,5105,-178,1212,-617,1648
408,5105,-226,1215,-673,1613
409,5497,-260,1212,-718,1470
410,5497,-309,1207,-734,1450
411,5497,-345,1184,-794,1431
412,5497,-380,1144,-823,1442
413,5497,-399,1135,-898,1403
414,5105,-442,1116,-989,1476
415,5105,-466,1083,-1029,1473
416,5105,-509,1075,-1079,1426
417,5105,-563,1072,-1116,1369
418,5105,-597,1051,-1141,1348
419,5105,-642,1027,-1184,1307
420,5105,-670,1010,-1213,1278
421,5105,-701,989,-1264,1229
422,5105,-779,950,-1267,1195
423,5105,-769,950,-1328,1144
424,5105,-789,932,-1384,1084
425,5105,-826,904,-1420,1030
426,5105,-864,875,-1429,1004
427,5105,-908,831,-1453,962
428,5105,-930,801,-1474,935
429,5105,-957,780,-1509,866
430,5105,-994,734,-1530,821
431,5105,-1010,723,-1552,769
432,5105,-1034,671,-1580,726
433,5105,-1062,647,-1602,653
434,5105,-1087,626,-1608,609
435,5105,-1102,582,-1636,553
437,5105,-1115,562,-1663,471
437,5105,-1133,529,-1670,436
439,5105,-1146,503,-1691,358
439,5105,-1166,481,-1691,311
441,5105,-1177,435,-1706,251
442,5105,-1189,421,-1718,158
443,5105,-1201,382,-1719,125
444,5105,-1221,334,-1716,65
445,5497,-1236,295,-1602,-29
446,5497,-1230,265,-1612,-68
447,5497,-1225,205,-1621,-114
448,5497,-1225,188,-1622,-167
449,5497,-1207,139,-1638,-223
450,5105,-1197,112,-1753,-295
451,5105,-1188,54,-1758,-309
452,5105,-1200,13,-1735,-377
453,5105,-1208,-25,-1712,-446
454,5105,-1215,-60,-1692,-483
455,5105,-1210,-108,-1675,-541
456,5105,-1209,-138,-1651,-618
457,5105,-1198,-190,-1642,-636
458,5105,-1191,-240,-1617,-690
459,5105,-1190,-276,-1595,-723
460,5105,-1177,-317,-1569,-783
461,5105,-1170,-363,-1534,-838
462,5105,-1157,-408,-1517,-858
463,5105,-1147,-449,-1479,-914
465,5105,-1126,-482,-1448,-978
465,5105,-1106,-510,-1432,-1013
466,5105,-1094,-558,-1386,-1056
468,5105,-1085,-603,-1335,-1102
468,5105,-1073,-634,-1304,-1129
470,5105,-1052,-665,-1258,-1184
470,5105,-1035,-690,-1229,-1216
472,5105,-1017,-715,-1176,-1272
473,5105,-996,-748,-1122,-1319
474,5105,-986,-772,-1080,-1346
475,5105,-951,-798,-1035,-1395
476,5497,-938,-822,-883,-1366
477,5497,-910,-855,-855,-1375
478,5497,-863,-866,-818,-1428
479,5497,-822,-884,-773,-1469
480,5497,-786,-905,-750,-1486
481,5105,-755,-931,-759,-1603
482,5105,-712,-941,-740,-1630
483,5105,-691,-979,-666,-1644
484,5105,-673,-1002,-586,-1671
485,5105,-636,-1016,-557,-1686
486,5105,-601,-1041,-492,-1704
487,5105,-561,-1075,-430,-1709
488,5105,-530,-1096,-392,-1711
489,5105,-482,-1102,-336,-1738
490,5105,-441,-1125,-307,-1735
491,5105,-400,-1139,-242,-1747
492,5105,-369,-1145,-167,-1763
493,5105,-325,-1163,-139,-1757
494,5105,-274,-1177,-83,-1759
496,5105,-237,-1187,-11,-1760
496,5105,-196,-1182,19,-1771
498,5105,-161,-1204,92,-1754
499,5105,-119,-1202,159,-1756
499,5105,-77,-1208,189,-1749
501,5105,-32,-1227,253,-1724
501,5105,8,-1227,284,-1717
503,5105,38,-1227,362,-1704
504,5105,65,-1220,442,-1695
505,5105,100,-1220,478,-1682
506,5105,144,-1219,542,-1659
507,5497,174,-1218,600,-1521
508,5497,212,-1217,629,-1501
509,5497,244,-1188,696,-1496
510,5497,271,-1175,734,-1484
511,5497,319,-1154,783,-1466
512,5105,353,-1131,879,-1552
513,5105,370,-1120,928,-1533
514,5105,423,-1115,972,-1488
515,5105,461,-1104,1029,-1447
516,5105,505,-1091,1048,-1423
517,5105,496,-1085,1148,-1370
518,5105,577,-1065,1157,-1328
519,5105,626,-1042,1166,-1308
520,5105,662,-1027,1216,-1255
521,5105,696,-1021,1237,-1214
522,5105,667,-994,1347,-1169
523,5105,753,-954,1340,-1133
524,5105,803,-926,1340,-1109
525,5105,830,-888,1387,-1068
527,5105,860,-870,1428,-1003
527,5105,887,-850,1446,-967
529,5105,910,-797,1488,-933
529,5105,946,-778,1493,-893
530,5105,970,-737,1529,-843
532,5105,992,-715,1563,-773
532,5105,1016,-679,1576,-745
534,5105,997,-661,1646,-668
535,5105,1061,-611,1628,-620
536,5105,1083,-590,1635,-575
537,5105,1098,-559,1662,-505
538,5497,1115,-539,1579,-373
539,5497,1127,-503,1588,-342
540,5497,1135,-470,1608,-274
541,5497,1134,-442,1634,-200
542,5497,1129,-399,1653,-175
543,5105,1128,-357,1780,-145
544,5105,1139,-311,1781,-121
545,5105,1218,-242,1715,-82
546,5105,1163,-263,1781,46
547,5105,1181,-221,1768,78
548,5105,1189,-180,1764,145
549,5105,1204,-151,1748,225
550,5105,1202,-120,1748,267
551,5105,1215,-73,1728,329
552,5105,1214,-13,1718,377
553,5105,1219,14,1702,421
554,5105,1205,64,1698,479
555,5105,1204,106,1686,507
556,5105,1217,149,1648,570
558,5105,1194,177,1643,647
558,5105,1187,219,1630,675
560,5105,1180,261,1602,736
561,5105,1167,313,1577,786
562,5105,1149,345,1567,821
563,5105,1139,399,1533,867
564,5497,1121,437,1396,886
565,5497,1115,483,1367,901
566,5497,1093,512,1336,962
567,5497,1054,546,1319,1015
568,5497,1026,580,1307,1039
569,5105,1005,596,1364,1162
570,5105,983,624,1343,1192
571,5105,980,656,1277,1244
572,5105,978,694,1208,1288
573,5105,950,724,1188,1312
574,5105,937,732,1124,1382
575,5105,925,782,1057,1407
576,5105,907,817,1021,1419
577,5105,884,838,960,1468
578,5105,866,873,892,1500
579,5105,828,893,871,1522
580,5105,816,937,792,1540
582,5105,775,945,741,1589
582,5105,747,963,706,1608
584,5105,718,995,640,1628
585,5497,687,1019,512,1556
585,5497,639,1037,495,1566
587,5497,584,1041,453,1602
587,5497,536,1050,436,1617
589,5497,487,1055,386,1645
590,5105,464,1069,353,1764
591,5105,413,1079,334,1774
592,5105,382,1105,261,1774
593,5105,342,1119,194,1782
594,5105,308,1138,157,1775
595,5105,255,1155,103,1774
596,5105,221,1180,29,1760
597,5105,185,1170,-5,1776
598,5105,142,1147,-72,1805
599,5105,105,1192,-143,1761
600,5105,57,1209,-166,1742
601,5105,17,1206,-235,1739
602,5105,-19,1219,-269,1720
603,5105,-46,1220,-350,1706
604,5105,-73,1215,-430,1695
605,5105,-113,1209,-461,1688
606,5105,-144,1218,-537,1656
607,5105,-174,1213,-612,1634
608,5105,-213,1215,-643,1612
609,5105,-262,1194,-697,1599
611,5497,-289,1199,-745,1446
611,5497,-336,1187,-762,1431
613,5497,-371,1163,-822,1412
613,5497,-403,1143,-853,1401
615,5497,-432,1121,-916,1375
616,5105,-465,1091,-1019,1455
616,5105,-493,1066,-1053,1442
618,5105,-544,1057,-1092,1394
619,5105,-573,1043,-1154,1345
620,5105,-611,1031,-1173,1315
621,5105,-658,1025,-1212,1254
622,5105,-690,993,-1263,1215
623,5105,-716,985,-1291,1175
624,5105,-762,937,-1322,1149
625,5105,-800,924,-1360,1083
626,5105,-826,892,-1382,1062
627,5105,-861,865,-1418,1007
628,5105,-887,838,-1437,977
629,5105,-923,801,-1466,928
630,5105,-958,765,-1492,875
631,5105,-973,748,-1516,831
632,5105,-997,702,-1549,785
633,5105,-1021,676,-1577,717
634,5105,-1046,648,-1586,681
635,5105,-1076,613,-1602,618
637,5497,-1088,589,-1535,487
637,5497,-1098,559,-1550,452
638,5497,-1113,520,-1569,392
640,5497,-1114,485,-1599,328
640,5497,-1109,459,-1622,287
642,5105,-1125,414,-1736,269
642,5105,-1123,383,-1753,229
644,5105,-1133,356,-1765,150
645,5105,-1153,303,-1762,97
646,5105,-1171,284,-1753,44
647,5105,-1200,250,-1735,-29
648,5105,-1209,216,-1731,-104
649,5105,-1212,179,-1730,-139
650,5105,-1216,140,-1726,-209
651,5105,-1219,108,-1718,-286
652,5105,-1231,60,-1701,-309
653,5105,-1216,12,-1705,-369
654,5105,-1216,-13,-1690,-451
655,5105,-1217,-45,-1676,-491
656,5105,-1224,-99,-1648,-543
657,5497,-1198,-138,-1535,-594
658,5497,-1198,-184,-1515,-615
659,5497,-1164,-231,-1517,-668
660,5497,-1140,-272,-1518,-692
661,5497,-1127,-322,-1494,-739
662,5105,-1108,-351,-1578,-837
663,5105,-1086,-380,-1571,-874
664,5105,-1078,-433,-1531,-919
666,5105,-1076,-463,-1482,-983
666,5105,-1069,-495,-1453,-1013
668,5105,-1055,-504,-1410,-1097
669,5105,-1042,-577,-1363,-1113
670,5105,-1028,-610,-1335,-1139
671,5105,-1016,-651,-1282,-1184
672,5105,-1008,-675,-1220,-1243
673,5105,-990,-698,-1191,-1274
674,5105,-969,-727,-1138,-1325
675,5105,-956,-759,-1100,-1344
676,5105,-929,-786,-1048,-1391
677,5105,-908,-811,-987,-1438
678,5105,-882,-842,-957,-1453
679,5105,-866,-868,-888,-1494
680,5105,-835,-881,-830,-1544
681,5105,-808,-918,-797,-1547
682,5105,-772,-951,-741,-1571
683,5497,-733,-975,-619,-1509
684,5497,-705,-997,-585,-1519
685,5497,-652,-988,-543,-1573
686,5497,-610,-993,-490,-1610
687,5497,-570,-1018,-465,-1611
688,5105,-528,-1043,-460,-1721
690,5105,-485,-1047,-401,-1753
690,5105,-510,-1086,-306,-1735
691,5105,-412,-1082,-300,-1768
692,5105,-379,-1104,-263,-1763
693,5105,-336,-1127,-200,-1762
695,5105,-294,-1135,-136,-1772
695,5105,-260,-1135,-99,-1783
697,5105,-219,-1157,-33,-1772
698,5105,-180,-1155,35,-1782
699,5105,-144,-1181,71,-1758
700,5105,-100,-1179,135,-1761
701,5105,-50,-1190,193,-1748
702,5105,-7,-1190,221,-1743
703,5105,4,-1196,317,-1728
704,5105,36,-1210,357,-1706
705,5105,77,-1211,423,-1689
706,5105,104,-1214,502,-1665
707,5105,142,-1216,534,-1647
708,5105,174,-1194,608,-1643
709,5497,208,-1204,657,-1490
710,5497,242,-1191,688,-1479
711,5497,290,-1167,738,-1466
712,5497,316,-1143,808,-1450
713,5497,352,-1127,835,-1436
714,5105,386,-1105,932,-1518
715,5105,424,-1082,991,-1491
716,5105,460,-1087,1017,-1451
717,5105,501,-1073,1069,-1409
718,5105,546,-1066,1085,-1377
719,5105,626,-1014,1093,-1368
721,5105,612,-1029,1193,-1288
721,5105,642,-1010,1221,-1261
723,5105,677,-999,1268,-1202
724,5105,731,-966,1294,-1163
724,5105,745,-944,1331,-1135
726,5105,788,-916,1363,-1085
727,5105,812,-899,1412,-1022
728,5105,850,-864,1420,-1001
729,5105,873,-839,1465,-941
730,5105,915,-792,1465,-931
731,5105,939,-764,1503,-870
732,5105,960,-728,1540,-816
733,5105,990,-697,1548,-785
734,5105,1014,-667,1576,-722
735,5497,1034,-654,1509,-576
736,5497,1048,-605,1524,-562
737,5497,1060,-578,1552,-493
738,5497,1081,-533,1568,-441
739,5497,1079,-494,1593,-414
740,5105,1085,-479,1720,-376
741,5105,1085,-447,1750,-303
742,5105,1115,-408,1737,-273
743,5105,1135,-378,1741,-198
745,5105,1146,-359,1749,-109
745,5105,1154,-326,1752,-71
746,5105,1177,-283,1742,-7
747,5105,1187,-245,1739,26
748,5105,1198,-203,1733,92
750,5105,1210,-164,1723,161
750,5105,1207,-138,1726,207
752,5105,1205,-107,1723,285
753,5105,1210,-50,1710,336
754,5105,1214,-23,1698,380
755,5105,1204,28,1693,436
756,5497,1209,52,1555,509
757,5497,1209,113,1540,516
758,5497,1174,151,1549,579
759,5497,1157,192,1546,605
760,5497,1140,233,1532,662
761,5105,1119,274,1626,745
762,5105,1102,320,1617,766
763,5105,1105,353,1574,832
764,5105,1087,393,1546,890
765,5105,1082,420,1519,927
766,5105,1071,472,1480,971
767,5105,1069,514,1427,1021
768,5105,1064,545,1395,1051
769,5105,1035,583,1363,1103
770,5105,1033,614,1301,1159
771,5105,1023,648,1268,1181
772,5105,992,688,1230,1225
774,5105,980,707,1169,1286
774,5105,967,736,1133,1309
776,5105,939,765,1084,1356
776,5105,919,793,1051,1377
777,5105,891,801,998,1440
779,5105,873,842,933,1468
779,5105,842,870,906,1483
781,5105,809,891,851,1526
782,5497,789,918,709,1470
783,5497,755,938,683,1485
784,5497,714,949,633,1525
785,5497,672,958,582,1564
786,5497,637,985,555,1567
787,5105,588,982,565,1708
788,5105,554,999,499,1732
789,5105,533,1029,453,1728
790,5105,474,1050,410,1741
791,5105,438,1085,378,1728
792,5104,412,1090,299,1751
