AngMes,VelMes,i_a,i_b,u_a,u_b
647,2356,-1188,248,-1262,40
648,2748,-1203,219,-1142,-8
648,2748,-1200,223,-1148,-41
649,2748,-1197,190,-1151,-37
649,2748,-1189,167,-1162,-72
650,2748,-1195,138,-1157,-72
650,2356,-1187,122,-1277,-76
651,2356,-1176,96,-1289,-110
651,2356,-1198,76,-1267,-121
652,2356,-1198,57,-1267,-133
653,2356,-1216,51,-1247,-187
653,2748,-1211,20,-1138,-187
653,2748,-1222,-10,-1124,-185
654,2748,-1218,-25,-1121,-227
655,2748,-1192,-50,-1143,-232
655,2748,-1184,-76,-1148,-234
656,2748,-1225,-119,-1096,-248
656,2748,-1161,-108,-1156,-287
657,2748,-1160,-127,-1152,-297
657,2748,-1154,-148,-1146,-333
658,2748,-1150,-167,-1143,-341
658,2356,-1130,-203,-1268,-351
659,2356,-1139,-213,-1254,-371
659,2356,-1141,-242,-1237,-401
660,2356,-1146,-253,-1225,-419
660,2356,-1161,-280,-1202,-421
661,2748,-1168,-307,-1069,-424
661,2748,-1157,-304,-1070,-454
662,2748,-1153,-332,-1064,-453
662,2748,-1072,-328,-1125,-512
663,2748,-1109,-374,-1077,-493
663,2356,-1113,-397,-1170,-531
664,2356,-1107,-422,-1153,-562
664,2356,-1112,-425,-1136,-587
665,2356,-1110,-449,-1125,-591
666,2356,-1109,-482,-1101,-612
666,2748,-1113,-502,-981,-575
666,2748,-1109,-518,-970,-583
667,2748,-1094,-529,-971,-598
668,2748,-1065,-541,-972,-635
668,2748,-1058,-558,-964,-643
668,2356,-1048,-571,-1058,-706
669,2356,-1032,-578,-1043,-751
670,2356,-1045,-603,-1014,-752
670,2356,-1033,-615,-1010,-765
671,2356,-1038,-637,-971,-793
671,2748,-1030,-644,-866,-750
671,2748,-1040,-668,-838,-749
672,2748,-1024,-667,-818,-796
673,2748,-1003,-683,-820,-802
673,2748,-983,-688,-821,-819
674,2748,-963,-709,-802,-841
674,2748,-948,-716,-798,-855
675,2748,-930,-719,-796,-873
675,2748,-926,-735,-759,-900
676,2748,-912,-750,-752,-905
676,2356,-884,-753,-844,-998
677,2356,-877,-761,-808,-1032
677,2356,-878,-791,-785,-1023
678,2356,-876,-815,-765,-1020
678,2356,-866,-839,-753,-1017
679,2748,-855,-852,-640,-962
679,2748,-854,-874,-618,-957
680,2748,-836,-874,-612,-976
680,2748,-810,-868,-592,-1016
681,2748,-792,-895,-587,-1006
681,2356,-765,-893,-661,-1112
682,2356,-738,-895,-639,-1145
682,2356,-737,-927,-615,-1131
683,2356,-724,-936,-603,-1139
684,2356,-719,-964,-556,-1144
684,2748,-705,-979,-481,-1052
684,2748,-684,-997,-476,-1048
685,2748,-670,-1001,-439,-1072
686,2748,-636,-993,-447,-1092
686,2748,-617,-1002,-440,-1097
686,2356,-598,-1007,-489,-1202
687,2356,-582,-1022,-451,-1214
688,2356,-564,-1024,-441,-1225
688,2356,-543,-1052,-435,-1209
689,2356,-532,-1062,-391,-1224
689,2748,-521,-1088,-326,-1107
690,2748,-498,-1084,-322,-1121
690,2748,-473,-1092,-292,-1133
691,2748,-459,-1086,-278,-1147
691,2748,-427,-1126,-282,-1115
692,2748,-404,-1106,-250,-1151
692,2748,-383,-1096,-243,-1168
693,2748,-362,-1102,-237,-1170
693,2748,-335,-1104,-208,-1182
694,2748,-318,-1096,-196,-1197
694,2356,-296,-1121,-222,-1286
695,2356,-278,-1104,-210,-1310
695,2356,-267,-1132,-163,-1294
696,2356,-260,-1152,-140,-1279
696,2356,-239,-1165,-132,-1272
697,2748,-208,-1177,-81,-1158
697,2748,-198,-1191,-63,-1147
698,2748,-165,-1176,-67,-1164
699,2748,-144,-1180,-31,-1165
699,2748,-132,-1169,-14,-1177
699,2356,-110,-1165,-22,-1295
700,2356,-100,-1173,-1,-1289
701,2356,-83,-1173,41,-1291
701,2356,-64,-1183,52,-1283
701,2356,-57,-1202,75,-1264
702,2748,-24,-1202,106,-1151
702,2748,-10,-1210,121,-1141
703,2748,-7,-1202,146,-1146
704,2748,15,-1202,182,-1142
704,2748,23,-1209,202,-1131
704,2356,46,-1179,212,-1270
705,2356,71,-1181,247,-1262
706,2356,83,-1199,266,-1241
706,2356,96,-1190,283,-1246
707,2356,127,-1192,311,-1234
707,2748,150,-1216,305,-1093
708,2748,158,-1222,325,-1081
708,2748,161,-1194,350,-1102
709,2748,186,-1183,381,-1099
709,2748,206,-1174,389,-1100
710,2356,223,-1163,422,-1215
710,2356,263,-1133,440,-1229
711,2356,262,-1148,471,-1205
711,2356,281,-1170,481,-1175
712,2356,292,-1184,527,-1142
712,2748,312,-1171,505,-1037
713,2748,335,-1166,509,-1031
713,2748,350,-1158,548,-1016
714,2748,373,-1133,551,-1030
714,2748,385,-1133,566,-1018
715,2356,410,-1117,607,-1127
715,2356,430,-1098,642,-1121
716,2356,434,-1110,665,-1096
716,2356,453,-1115,674,-1077
717,2356,486,-1096,695,-1068
717,2748,508,-1098,651,-950
718,2748,537,-1087,646,-947
719,2748,549,-1076,684,-927
719,2748,556,-1058,701,-929
719,2748,574,-1033,708,-938
720,2748,621,-1001,708,-937
721,2748,608,-1019,744,-902
721,2748,614,-989,762,-916
722,2748,633,-974,788,-895
722,2748,642,-956,803,-896
723,2356,673,-945,857,-982
723,2356,628,-933,928,-976
724,2356,703,-937,899,-934
724,2356,732,-930,893,-922
724,2356,748,-931,900,-901
725,2748,783,-920,838,-784
726,2748,801,-914,840,-770
726,2748,802,-899,859,-765
727,2748,809,-874,892,-748
727,2748,830,-839,890,-762
728,2356,840,-819,978,-842
728,2356,851,-815,986,-825
729,2356,864,-810,1014,-785
729,2356,888,-801,1010,-772
730,2356,896,-801,1021,-748
730,2748,928,-779,1500,-1140
731,2748,952,-761,1503,-1133
731,2748,1011,-819,1472,-1048
732,2748,1098,-847,1434,-962
732,2748,1155,-883,1402,-897
733,2356,1244,-866,1440,-964
734,2356,1275,-879,1457,-887
734,2356,1310,-906,1447,-829
734,2356,1361,-914,1420,-789
735,2356,1407,-915,1418,-721
735,2748,1421,-928,1345,-623
736,2748,1477,-900,1309,-618
737,2748,1487,-878,1338,-572
737,2748,1504,-860,1339,-556
737,2748,1516,-851,1346,-531
738,2748,1533,-834,1377,-485
739,2748,1551,-811,1377,-472
739,2748,1556,-790,1405,-422
740,2748,1562,-769,1416,-406
740,2748,1576,-750,1418,-389
741,2748,1579,-730,1458,-341
741,2748,1586,-723,1466,-310
742,2748,1614,-687,1464,-271
743,2748,1613,-662,1479,-258
743,2748,1634,-635,1471,-247
744,2748,1654,-606,1488,-204
744,2748,1646,-606,1509,-164
745,2748,1648,-554,1527,-139
745,2748,1666,-538,1519,-115
746,2748,1682,-502,1520,-73
746,2748,1698,-407,1529,-131
747,2748,1705,-444,1537,-15
748,2748,1716,-416,1533,-3
748,2748,1719,-393,1542,54
749,2748,1725,-361,1542,63
750,3141,1726,-329,1452,124
750,3141,1725,-300,1457,135
751,3141,1715,-259,1471,174
751,3141,1723,-209,1465,163
752,3141,1698,-182,1492,215
753,3141,1705,-138,1498,251
753,3141,1700,-106,1503,259
754,3141,1696,-74,1504,306
754,3141,1691,-14,1508,286
755,3141,1679,0,1514,350
756,2748,1689,43,1628,356
756,2748,1683,69,1626,412
757,2748,1694,102,1606,461
757,2748,1702,137,1593,468
758,2748,1710,263,1572,423
759,3141,1716,221,1463,491
759,3141,1735,255,1427,536
760,3141,1710,284,1433,585
761,3141,1696,313,1438,595
761,3141,1678,358,1435,628
762,3534,1646,387,1346,649
763,3534,1640,419,1340,655
763,3534,1612,470,1342,677
764,3534,1601,504,1325,717
765,3534,1572,548,1340,710
765,3141,1560,569,1437,805
766,3141,1543,613,1423,835
767,3141,1536,648,1414,838
767,3141,1536,675,1379,884
768,3141,1531,702,1346,929
769,3534,1519,744,1230,912
769,3534,1505,774,1224,917
770,3534,1487,816,1202,943
771,3534,1463,834,1182,992
772,3534,1447,862,1154,1029
772,3141,1433,861,1250,1131
773,3141,1410,894,1224,1166
774,3141,1410,929,1175,1197
774,3141,1405,958,1129,1233
775,3141,1388,993,1120,1231
776,3534,1369,1018,1007,1205
776,3534,1369,1052,952,1231
777,3534,1341,1065,924,1275
778,3534,1307,1087,900,1310
778,3534,1287,1115,891,1311
779,3534,1239,1135,886,1353
780,3534,1217,1149,847,1393
781,3534,1183,1179,819,1415
781,3534,1158,1200,779,1444
782,3534,1129,1239,744,1455
783,3534,1112,1260,735,1467
783,3534,1072,1288,707,1485
784,3534,1040,1320,671,1498
785,3534,1013,1322,628,1540
786,3534,982,1338,589,1566
787,3927,931,1355,515,1501
787,3927,892,1388,483,1504
788,3927,858,1387,481,1523
788,3927,854,1432,414,1512
789,3927,782,1424,413,1551
790,3534,731,1424,441,1692
791,3534,680,1428,416,1720
792,3534,659,1467,359,1710
792,3534,625,1491,316,1713
793,3534,591,1504,271,1725
794,3927,556,1537,195,1615
795,3927,514,1547,160,1625
796,3927,471,1552,125,1638
796,3927,418,1554,99,1652
797,3927,371,1567,107,1646
798,3534,324,1567,98,1778
798,3534,285,1573,55,1785
799,3534,257,1610,1,1758
800,3534,223,1623,-47,1754
801,3534,180,1625,-86,1758
801,3927,141,1654,-138,1629
802,3927,110,1656,-187,1628
803,3927,67,1654,-226,1628
804,3927,23,1644,-262,1635
805,3927,-11,1642,-308,1632
805,3927,-45,1642,-355,1633
806,3927,-85,1636,-396,1629
807,3927,-112,1634,-450,1620
808,3927,-138,1630,-505,1611
809,3927,-178,1633,-545,1593
809,3927,-203,1631,-601,1585
810,3927,-246,1621,-678,1566
811,3927,-280,1608,-723,1557
812,3927,-323,1611,-759,1529
813,3927,-363,1596,-797,1518
814,4319,-406,1586,-799,1400
814,4319,-444,1575,-836,1380
815,4319,-481,1558,-872,1366
816,4319,-517,1519,-908,1371
817,4319,-569,1502,-928,1354
818,3927,-598,1476,-1019,1451
818,3927,-624,1448,-1067,1440
819,3927,-671,1444,-1092,1404
820,3927,-708,1429,-1160,1354
821,3927,-758,1414,-1181,1324
822,4319,-791,1403,-1160,1198
823,4319,-849,1383,-1165,1170
823,4319,-882,1344,-1196,1160
824,4319,-912,1298,-1227,1155
825,4319,-939,1269,-1261,1132
826,4319,-969,1249,-1324,1073
827,4319,-997,1202,-1354,1065
828,4319,-1031,1182,-1376,1027
829,4319,-1068,1144,-1394,1006
829,4319,-1099,1117,-1417,973
830,3927,-1136,1074,-1519,1036
831,3927,-1169,1035,-1564,978
832,3927,-1216,1024,-1568,922
833,3927,-1250,1012,-1583,866
834,3927,-1296,962,-1585,848
834,4319,-1324,939,-1515,740
836,4319,-1355,914,-1545,660
836,4319,-1380,894,-1559,608
837,4319,-1402,840,-1574,590
838,4319,-1406,806,-1606,551
839,4319,-1421,792,-1629,493
840,4319,-1444,735,-1652,437
841,4319,-1454,708,-1672,388
842,4319,-1469,673,-1685,345
842,4319,-1487,633,-1693,307
843,4712,-1502,614,-1609,174
844,4712,-1511,526,-1619,185
845,4712,-1505,528,-1642,105
846,4712,-1502,493,-1661,61
847,4712,-1507,450,-1675,-12
848,4319,-1502,407,-1806,-26
849,4319,-1515,357,-1803,-58
850,4319,-1528,324,-1801,-148
851,4319,-1537,281,-1798,-188
851,4319,-1560,240,-1777,-230
852,4319,-1565,188,-1779,-259
853,4319,-1577,146,-1764,-342
854,4319,-1583,110,-1755,-389
855,4319,-1579,52,-1752,-414
856,4319,-1601,-15,-1716,-469
857,4712,-1580,-30,-1618,-527
858,4712,-1579,-82,-1605,-555
859,4712,-1552,-129,-1607,-626
860,4712,-1536,-187,-1605,-646
860,4712,-1497,-234,-1624,-677
862,4712,-1492,-274,-1597,-753
862,4712,-1490,-328,-1574,-775
863,4712,-1462,-381,-1576,-798
864,4712,-1460,-423,-1534,-868
865,4712,-1440,-468,-1522,-897
866,4712,-1443,-520,-1470,-955
867,4712,-1420,-548,-1457,-1000
868,4712,-1388,-610,-1451,-1008
869,4712,-1359,-640,-1420,-1084
870,4712,-1361,-710,-1376,-1082
871,4319,-1330,-724,-1465,-1193
872,4319,-1325,-770,-1400,-1250
873,4319,-1320,-807,-1356,-1282
874,4319,-1317,-843,-1282,-1345
874,4319,-1306,-881,-1239,-1371
875,4712,-1298,-921,-1107,-1328
876,4712,-1278,-954,-1042,-1383
877,4712,-1252,-977,-1010,-1418
878,4712,-1210,-1010,-962,-1468
879,4712,-1183,-1033,-928,-1499
880,4712,-1134,-1051,-916,-1536
881,4712,-1105,-1088,-849,-1574
882,4712,-1075,-1115,-812,-1597
883,4712,-1035,-1144,-751,-1636
884,4712,-999,-1169,-719,-1656
885,5105,-962,-1198,-588,-1599
886,5105,-914,-1221,-566,-1614
887,5105,-864,-1240,-545,-1631
888,5105,-816,-1246,-486,-1676
889,5105,-773,-1262,-457,-1693
890,4712,-726,-1278,-444,-1824
891,4712,-683,-1288,-411,-1844
892,4712,-632,-1311,-345,-1862
893,4712,-594,-1355,-306,-1843
894,4712,-556,-1383,-225,-1848
895,4712,-506,-1378,-196,-1876
896,4712,-459,-1416,-123,-1864
896,4712,-406,-1429,-95,-1866
898,4712,-359,-1451,-20,-1863
898,4712,-312,-1455,14,-1869
900,5105,-256,-1481,97,-1744
900,5105,-214,-1491,134,-1737
902,5105,-166,-1496,205,-1733
902,5105,-107,-1474,226,-1754
904,5105,-60,-1477,298,-1746
904,4712,-23,-1469,340,-1862
906,4712,11,-1461,428,-1859
906,4712,64,-1481,457,-1829
907,4712,100,-1495,543,-1796
908,4712,140,-1492,584,-1783
909,5105,189,-1499,638,-1639
910,5105,214,-1483,691,-1634
911,5105,247,-1493,773,-1590
912,5105,294,-1464,803,-1593
913,5105,336,-1463,873,-1552
914,4712,358,-1433,961,-1662
915,4712,421,-1409,1012,-1636
917,4712,476,-1403,1070,-1589
917,4712,522,-1414,1098,-1541
918,4712,564,-1395,1165,-1500
919,5105,607,-1391,1145,-1362
920,5105,664,-1360,1189,-1326
921,5105,694,-1332,1225,-1309
922,5105,731,-1305,1286,-1263
924,5105,768,-1262,1343,-1231
924,5104,810,-1230,1362,-1211
926,5104,849,-1191,1413,-1169
926,5104,880,-1161,1441,-1143
928,5104,919,-1130,1486,-1087
928,5104,976,-1076,1484,-1083
929,5105,1006,-1041,1533,-1027
931,5105,1027,-1030,1588,-943
931,5105,1078,-974,1586,-935
933,5105,1108,-926,1625,-884
934,5105,1128,-896,1671,-813
935,5105,1171,-852,1670,-788
936,5105,1197,-815,1704,-720
937,5105,1232,-779,1707,-685
938,5105,1252,-735,1740,-621
939,5105,1283,-705,1759,-540
940,5105,1303,-676,1770,-494
941,5105,1320,-647,1794,-409
942,5105,1325,-612,1816,-368
943,5105,1345,-571,1831,-293
944,5105,1369,-539,1837,-207
945,5105,1373,-511,1853,-155
946,5105,1401,-462,1848,-84
947,5105,1396,-412,1872,-14
948,5105,1422,-373,1857,27
949,5105,1428,-336,1863,111
950,5497,1433,-291,1753,204
951,5497,1435,-249,1752,241
952,5497,1433,-188,1753,298
953,5497,1400,-161,1780,390
954,5497,1409,-96,1765,403
955,5105,1401,-50,1872,477
957,5105,1396,9,1860,539
957,5105,1405,65,1839,563
959,5105,1401,116,1819,632
960,5105,1401,173,1791,694
961,5497,1392,216,1656,746
962,5497,1388,265,1635,772
963,5497,1369,321,1614,828
964,5497,1345,357,1595,902
965,5497,1325,421,1584,910
966,5104,1291,457,1672,1020
967,5104,1271,518,1638,1067
968,5104,1272,565,1598,1092
969,5104,1258,592,1551,1171
970,5104,1253,646,1490,1220
971,5497,1239,700,1337,1209
972,5497,1222,731,1307,1241
973,5497,1196,767,1259,1297
975,5497,1174,798,1203,1356
975,5497,1156,834,1167,1379
977,5105,1113,855,1214,1513
978,5105,1091,886,1148,1567
979,5105,1076,927,1071,1609
980,5105,1054,964,1031,1625
981,5105,1008,995,980,1671
982,5497,996,1035,820,1618
983,5497,973,1069,743,1649
984,5497,918,1089,730,1672
985,5497,873,1119,673,1701
986,5497,827,1135,613,1741
988,5497,787,1151,544,1775
988,5497,735,1170,524,1789
990,5497,683,1188,466,1816
991,5497,635,1202,403,1843
992,5497,587,1236,338,1848
993,5105,541,1248,349,1961
994,5105,489,1278,282,1964
995,5105,442,1297,209,1973
996,5105,403,1309,128,1985
997,5105,369,1351,41,1963
998,5497,308,1364,-2,1849
999,5497,254,1390,-67,1832
1001,5497,199,1380,-131,1848
1002,5497,145,1373,-196,1856
1003,5497,89,1380,-218,1848
1004,5497,31,1382,-280,1837
1005,5497,-2,1389,-364,1819
1006,5497,-39,1380,-445,1813
1007,5497,-76,1371,-526,1803
1008,5497,-119,1382,-560,1776
1009,5497,-168,1370,-627,1760
1010,5497,-210,1358,-700,1741
1012,5497,-241,1351,-783,1713
1013,5497,-288,1365,-849,1660
1014,5497,-329,1348,-883,1648
1015,5497,-389,1335,-932,1613
1016,5497,-428,1322,-1001,1576
1017,5497,-469,1298,-1066,1546
1018,5497,-508,1282,-1132,1503
1019,5497,-553,1265,-1156,1480
1020,5497,-602,1234,-1206,1445
1021,5497,-651,1213,-1255,1397
1023,5497,-689,1193,-1313,1346
1024,5497,-728,1170,-1366,1294
1025,5497,-771,1131,-1414,1254
1026,5497,-800,1115,-1442,1214
1027,5497,-863,1065,-1464,1180
1028,5497,-890,1033,-1518,1125
1029,5497,-932,997,-1555,1072
1030,5497,-965,956,-1597,1020
1032,5890,-1011,927,-1537,876
1032,5890,-1086,855,-1504,885
1034,5890,-1066,840,-1586,804
1035,5890,-1069,790,-1642,754
1036,5890,-1095,743,-1671,701
1037,5497,-1112,702,-1798,697
1038,5497,-1135,658,-1825,634
1039,5497,-1175,623,-1817,597
1040,5497,-1210,592,-1826,518
1041,5497,-1231,571,-1844,426
1043,5497,-1253,554,-1855,328
1044,5497,-1279,507,-1860,260
1045,5497,-1289,468,-1878,183
1046,5497,-1311,425,-1878,108
1047,5497,-1316,378,-1886,77
1048,5497,-1334,357,-1880,-21
1049,5497,-1341,307,-1884,-90
1050,5497,-1347,262,-1885,-164
1052,5497,-1361,224,-1873,-246
1053,5497,-1360,175,-1872,-316
1054,5890,-1310,146,-1800,-411
1055,5890,-1369,76,-1732,-418
1056,5890,-1373,17,-1713,-474
1057,5890,-1337,-31,-1730,-538
1058,5890,-1312,-73,-1732,-610
1059,5497,-1292,-129,-1832,-681
1061,5497,-1296,-190,-1798,-735
1062,5497,-1282,-243,-1777,-796
1063,5497,-1280,-280,-1739,-871
1064,5497,-1265,-338,-1726,-888
1065,5497,-1248,-390,-1695,-945
1066,5497,-1244,-433,-1648,-1010
1067,5497,-1241,-481,-1598,-1068
1068,5497,-1270,-553,-1510,-1099
1070,5497,-1208,-573,-1510,-1181
1071,5890,-1177,-619,-1372,-1180
1072,5890,-1163,-666,-1318,-1225
1073,5890,-1133,-696,-1301,-1255
1074,5890,-1103,-728,-1256,-1312
1075,5890,-1076,-758,-1207,-1367
1076,5497,-1055,-790,-1233,-1485
1078,5497,-1019,-810,-1185,-1549
1079,5497,-997,-842,-1119,-1598
1080,5497,-971,-880,-1054,-1637
1081,5497,-958,-924,-973,-1667
1082,5890,-932,-952,-825,-1622
1083,5890,-898,-896,-795,-1721
1084,5890,-851,-1014,-744,-1664
1085,5890,-805,-1027,-691,-1708
1087,5890,-776,-1071,-616,-1718
1088,5497,-724,-1075,-622,-1856
1089,5497,-675,-1087,-563,-1893
1090,5497,-642,-1138,-485,-1887
1091,5497,-596,-1154,-419,-1911
1092,5497,-555,-1171,-346,-1930
1094,5890,-503,-1216,-241,-1809
1094,5890,-465,-1223,-205,-1819
1096,5890,-405,-1236,-152,-1829
1097,5890,-355,-1222,-89,-1862
1098,5890,-296,-1229,-34,-1870
1099,5497,-261,-1230,23,-1986
1100,5497,-194,-1240,75,-1983
1101,5497,-150,-1261,149,-1967
1103,5497,-101,-1276,220,-1950
1104,5497,-58,-1290,295,-1930
1105,5890,-17,-1295,373,-1799
1106,5890,35,-1308,434,-1771
1107,5890,70,-1296,475,-1771
1108,5890,118,-1292,539,-1752
1109,5890,150,-1285,619,-1733
1111,5497,186,-1278,711,-1817
1112,5497,300,-1215,711,-1847
1113,5497,261,-1260,862,-1763
1114,5497,300,-1270,935,-1710
1115,5497,349,-1273,995,-1660
1116,5890,398,-1267,1014,-1505
1118,5890,446,-1253,1068,-1465
1119,5890,488,-1222,1125,-1438
1120,5890,517,-1193,1193,-1405
1121,5890,582,-1150,1192,-1405
1122,5497,617,-1119,1303,-1464
1123,5497,652,-1096,1363,-1415
1124,5497,691,-1083,1416,-1353
1125,5497,732,-1084,1464,-1273
1127,5497,783,-1030,1499,-1245
1128,5890,827,-1022,1463,-1079
1129,5890,866,-974,1500,-1041
1130,5890,902,-917,1536,-1010
1131,5890,924,-888,1583,-947
1132,5890,956,-841,1617,-901
1134,5890,969,-813,1663,-829
1135,5890,1017,-756,1674,-789
1136,5890,1051,-709,1677,-769
1137,5890,1072,-671,1708,-706
1138,5890,1092,-637,1737,-637
1139,5497,1112,-608,1857,-615
1140,5497,1127,-572,1885,-541
1142,5497,1150,-545,1902,-457
1143,5497,1185,-525,1902,-365
1144,5497,1219,-487,1900,-288
1145,5890,1218,-465,1818,-157
1146,5890,1250,-426,1807,-82
1147,5890,1263,-374,1810,-21
1149,5890,1262,-338,1823,56
1150,5890,1256,-274,1837,106
1151,5890,1263,-236,1829,184
1152,5890,1258,-201,1834,263
1153,5890,1258,-133,1831,271
1154,5890,1251,-96,1831,348
1155,5890,1258,-31,1812,396
1156,5497,1250,-10,1914,491
1158,5497,1239,39,1906,558
1159,5497,1250,81,1872,632
1160,5497,1257,146,1838,682
1161,5497,1250,200,1813,741
1162,5890,1255,238,1659,792
1164,5890,1233,282,1639,855
1165,5890,1229,349,1600,893
1166,5890,1185,382,1596,963
1167,5890,1163,433,1566,1014
1168,5890,1148,485,1522,1059
1169,5890,1110,522,1501,1120
1171,5890,1094,573,1455,1163
1172,5890,1068,604,1416,1225
1173,5890,1051,642,1364,1278
1174,5890,1027,663,1311,1341
1175,5890,1024,714,1265,1347
1176,5890,997,751,1214,1392
1177,5890,980,769,1150,1455
1178,5890,945,800,1102,1501
1180,5497,917,842,1123,1607
1181,5497,888,847,1062,1677
1182,5497,875,886,981,1708
1183,5497,846,929,913,1733
1184,5497,828,962,832,1763
1186,5890,799,995,691,1697
1187,5890,755,1033,633,1712
1188,5890,708,1045,578,1750
1189,5890,663,1062,519,1778
1190,5890,610,1077,466,1804
1191,5890,569,1106,398,1808
1193,5890,516,1115,342,1833
1194,5890,467,1123,282,1855
1195,5890,418,1135,221,1868
1196,5890,366,1140,162,1886
1197,5497,315,1157,169,1985
1198,5497,260,1148,109,2011
1199,5497,223,1187,29,1985
1200,5497,181,1211,-44,1969
1202,5497,139,1219,-119,1965
1203,5890,100,1244,-208,1824
1204,5890,46,1263,-267,1798
1205,5890,11,1215,-344,1837
1206,5890,-33,1232,-411,1805
1208,5890,-82,1236,-474,1782
1209,5890,-117,1225,-549,1765
1210,5890,-157,1209,-619,1754
1211,5890,-208,1217,-676,1716
1212,5890,-236,1216,-755,1682
1213,5890,-270,1183,-827,1677
1215,5890,-317,1188,-883,1624
1216,5890,-359,1152,-944,1614
1217,5890,-404,1149,-1001,1567
1218,5890,-441,1144,-1062,1519
1219,5890,-480,1132,-1088,1492
1220,5497,-533,1094,-1178,1569
1221,5497,-568,1072,-1240,1527
1222,5497,-605,1065,-1297,1466
1224,5497,-649,1058,-1346,1403
1225,5497,-698,1035,-1387,1351
1226,5890,-733,1025,-1370,1188
1227,5890,-772,977,-1411,1157
1228,5890,-815,948,-1444,1104
1229,5890,-851,915,-1482,1052
1231,5890,-873,881,-1531,999
1232,5890,-897,834,-1570,952
1233,5890,-929,792,-1602,903
1234,5890,-958,753,-1633,847
1235,5890,-985,701,-1663,803
1237,5890,-1020,658,-1681,748
1238,5890,-1047,631,-1700,671
1239,5890,-1061,595,-1731,606
1240,5890,-1086,566,-1749,531
1241,5890,-1101,519,-1759,508
1242,5890,-1119,497,-1777,425
1243,5497,-1136,453,-1891,404
1244,5497,-1150,443,-1907,302
1246,5497,-1177,413,-1906,219
1247,5497,-1198,387,-1907,131
1248,5497,-1216,335,-1906,68
1249,5890,-1248,297,-1774,-33
1250,5890,-1251,273,-1777,-121
1251,5890,-1257,228,-1774,-188
1253,5890,-1236,179,-1794,-251
1254,5890,-1249,119,-1776,-303
1255,5890,-1235,83,-1775,-380
1256,5890,-1223,51,-1774,-458
1257,5890,-1212,-7,-1767,-510
1259,5890,-1216,-66,-1742,-561
1260,5890,-1205,-114,-1727,-621
1261,5497,-1192,-165,-1828,-657
1262,5497,-1177,-219,-1812,-713
1263,5497,-1215,-268,-1739,-774
1264,5497,-1187,-301,-1727,-849
1265,5497,-1173,-338,-1697,-918
1266,5890,-1167,-388,-1545,-937
1268,5890,-1142,-441,-1519,-982
1269,5890,-1134,-489,-1472,-1031
1270,5890,-1103,-520,-1444,-1094
1271,5890,-1078,-558,-1408,-1149
1272,5890,-1058,-597,-1359,-1198
1273,5890,-1030,-650,-1319,-1232
1275,5890,-1012,-673,-1265,-1294
1276,5890,-986,-687,-1217,-1362
1277,5890,-970,-733,-1156,-1396
1278,5890,-943,-754,-1099,-1448
1279,5890,-904,-775,-1082,-1477
1280,5890,-890,-829,-1012,-1494
1281,5890,-869,-837,-946,-1554
1283,5890,-828,-858,-897,-1598
1284,5497,-805,-892,-899,-1709
1285,5497,-766,-902,-841,-1760
1286,5497,-748,-957,-760,-1764
1287,5497,-714,-993,-692,-1782
1288,5497,-685,-1018,-619,-1808
1290,5890,-644,-1051,-496,-1720
1291,5890,-609,-1069,-428,-1742
1292,5890,-561,-1084,-371,-1762
1293,5890,-517,-1093,-308,-1786
1294,5890,-462,-1111,-292,-1786
1295,5497,-406,-1115,-279,-1910
1296,5497,-356,-1132,-218,-1917
1297,5497,-318,-1150,-143,-1919
1299,5497,-280,-1161,-69,-1923
1300,5497,-247,-1187,11,-1909
1301,5890,-193,-1188,91,-1800
1302,5890,-147,-1209,155,-1780
1303,5890,-108,-1209,226,-1777
1304,5890,-58,-1197,286,-1782
1306,5890,-8,-1187,345,-1781
1307,5890,33,-1187,411,-1761
1308,5890,67,-1186,449,-1750
1309,5890,111,-1176,514,-1738
1310,5890,141,-1180,590,-1709
1311,5890,180,-1171,657,-1688
1312,5497,214,-1157,748,-1776
1314,5497,248,-1152,821,-1744
1315,5497,285,-1151,890,-1705
1316,5497,337,-1148,943,-1663
1317,5497,387,-1146,996,-1616
1318,5890,423,-1150,1020,-1451
1319,5890,476,-1149,1029,-1415
1320,5890,507,-1123,1091,-1383
1321,5890,536,-1079,1153,-1365
1323,5890,575,-1048,1203,-1333
1324,5497,611,-1013,1309,-1393
1325,5497,641,-996,1367,-1338
1326,5497,690,-970,1403,-1289
1327,5497,727,-974,1447,-1206
1328,5497,757,-925,1497,-1174
1330,5890,800,-904,1453,-1024
1330,5890,836,-866,1462,-1006
1332,5890,870,-813,1495,-972
1333,5890,887,-782,1542,-915
1334,5890,917,-738,1572,-869
1335,5497,942,-706,1689,-876
1336,5497,956,-660,1732,-825
1337,5497,993,-641,1747,-744
1339,5497,1031,-610,1759,-674
1340,5497,1058,-590,1778,-590
1341,5497,1088,-556,1773,-553
1342,5497,1099,-519,1802,-485
1343,5497,1114,-506,1821,-390
1344,5497,1139,-474,1828,-313
1345,5497,1157,-441,1836,-237
1347,5890,1164,-415,1741,-115
1348,5890,1188,-369,1734,-53
1349,5890,1141,-313,1794,-1
1350,5890,1176,-280,1768,73
1351,5890,1184,-221,1763,87
1352,5497,1174,-188,1884,147
1353,5497,1170,-142,1887,214
1354,5497,1190,-117,1863,302
1356,5497,1191,-68,1853,365
1357,5497,1198,-20,1833,430
1358,5890,1201,20,1697,495
